,label,name,total,nunique,%unique,#null,%null,std,var,min,max,mean,median,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7,hist8,hist9,from_file
2048,Usable Directly Numeric,pixel693,10000,256,0.0256,0,0.0,85.01730946671718,7227.94290895956,0,255,64.6652,0.0,0.5699,0.0368,0.045,0.0419,0.0414,0.0403,0.0491,0.0588,0.0731,0.0437,fashion-mnist_test.csv
2049,Usable Directly Numeric,pixel694,10000,256,0.0256,0,0.0,84.77987883926474,7187.627856000409,0,255,60.211999999999996,0.0,0.6085,0.0311,0.0389,0.0367,0.0385,0.0344,0.0424,0.0511,0.0728,0.0456,fashion-mnist_test.csv
2050,Usable Directly Numeric,pixel695,10000,256,0.0256,0,0.0,89.32359645463457,7978.704883590408,0,255,61.7629,0.0,0.6381,0.0187,0.0225,0.0239,0.0269,0.0315,0.0435,0.054000000000000006,0.0826,0.0583,fashion-mnist_test.csv
2051,Usable Directly Numeric,pixel696,10000,256,0.0256,0,0.0,81.39739195815952,6625.535417590251,0,255,51.9079,0.0,0.6716,0.0198,0.0238,0.028999999999999998,0.033,0.0365,0.0405,0.0512,0.0601,0.0345,fashion-mnist_test.csv
2052,Usable Directly Numeric,pixel697,10000,255,0.0255,0,0.0,67.7168729921901,4585.574887840407,0,255,34.3596,0.0,0.7592,0.021,0.0271,0.0249,0.0282,0.0289,0.0299,0.0311,0.0323,0.0174,fashion-mnist_test.csv
2053,Usable Directly Numeric,pixel698,10000,253,0.0253,0,0.0,54.99504248784978,3024.454698240402,0,255,19.4776,0.0,0.8695,0.0121,0.0128,0.0112,0.013999999999999999,0.0128,0.0151,0.0201,0.0206,0.0118,fashion-mnist_test.csv
2054,Usable Directly Numeric,pixel699,10000,244,0.0244,0,0.0,42.178276649361,1779.0070211100315,0,255,10.8583,0.0,0.9233,0.0112,0.0088,0.0083,0.0072,0.0061,0.0068,0.0087,0.0092,0.0104,fashion-mnist_test.csv
2055,Usable Directly Numeric,pixel700,10000,148,0.0148,0,0.0,14.776176119349525,218.33538071003517,0,207,2.0923,0.0,0.9752,0.0064,0.0047,0.0037,0.0031,0.002,0.0015,0.0011,0.0015,0.0008,fashion-mnist_test.csv
2056,Usable Directly Numeric,pixel701,10000,91,0.0091,0,0.0,8.258154800559803,68.1971207100089,0,217,0.8173,0.0,0.9888,0.0042,0.002,0.0023,0.0014,0.0007,0.0001,0.0002,0.0002,0.0001,fashion-mnist_test.csv
2057,Usable Directly Numeric,pixel702,10000,181,0.0181,0,0.0,24.614000942347783,605.8490423898976,0,255,4.0431,0.0,0.9681,0.004,0.0049,0.0045,0.0041,0.0041,0.0028,0.0032,0.0017,0.0026,fashion-mnist_test.csv
2058,Usable Directly Numeric,pixel703,10000,238,0.0238,0,0.0,36.21502653374559,1311.5281468398975,0,255,8.4646,0.0,0.9373,0.0074,0.0081,0.0076,0.0075,0.0073,0.0062,0.0078,0.0057,0.0051,fashion-mnist_test.csv
2059,Usable Directly Numeric,pixel704,10000,256,0.0256,0,0.0,52.352207661572095,2740.7536470403675,0,255,19.0464,0.0,0.8601,0.0131,0.0189,0.0168,0.0188,0.0149,0.0158,0.0164,0.0149,0.0103,fashion-mnist_test.csv
2060,Usable Directly Numeric,pixel705,10000,256,0.0256,0,0.0,71.53630619419519,5117.443103909647,0,255,38.3397,0.0,0.7387,0.0227,0.025,0.0261,0.0301,0.0321,0.0316,0.0322,0.0377,0.0238,fashion-mnist_test.csv
2061,Usable Directly Numeric,pixel706,10000,256,0.0256,0,0.0,84.48723367136046,7138.092653439065,0,255,52.4216,0.0,0.688,0.0166,0.0191,0.0248,0.025,0.0279,0.0371,0.0494,0.0634,0.0487,fashion-mnist_test.csv
2062,Usable Directly Numeric,pixel707,10000,256,0.0256,0,0.0,85.32411494056329,7280.204590390455,0,255,56.4969,0.0,0.6505,0.0237,0.027999999999999997,0.0283,0.0301,0.0327,0.0405,0.0484,0.065,0.0528,fashion-mnist_test.csv
2063,Usable Directly Numeric,pixel708,10000,256,0.0256,0,0.0,81.66075316276874,6668.478607110644,0,255,55.6483,0.0,0.6248,0.0366,0.0395,0.0354,0.0384,0.0373,0.0408,0.0452,0.0606,0.0414,fashion-mnist_test.csv
2064,Usable Directly Numeric,pixel709,10000,256,0.0256,0,0.0,91.0366413068932,8287.670060439928,0,255,74.2134,0.0,0.5446,0.0265,0.0346,0.0349,0.0415,0.0456,0.0531,0.0658,0.0881,0.0653,fashion-mnist_test.csv
2065,Usable Directly Numeric,pixel710,10000,256,0.0256,0,0.0,94.1728411676631,8868.5240135899,0,255,88.4129,50.0,0.4727,0.0275,0.0339,0.0356,0.046,0.0485,0.0616,0.0789,0.1192,0.0761,fashion-mnist_test.csv
2066,Usable Directly Numeric,pixel711,10000,256,0.0256,0,0.0,94.00846056201442,8837.59065723982,0,255,99.5674,94.0,0.4075,0.0262,0.0393,0.04,0.0492,0.0543,0.0721,0.0944,0.1387,0.0783,fashion-mnist_test.csv
2067,Usable Directly Numeric,pixel712,10000,256,0.0256,0,0.0,95.61394523812876,9142.026523999884,0,255,106.97399999999999,113.0,0.3829,0.0253,0.0324,0.039,0.0461,0.0502,0.0746,0.0972,0.1576,0.0947,fashion-mnist_test.csv
2068,Usable Directly Numeric,pixel713,10000,256,0.0256,0,0.0,95.20525084342505,9064.039788159484,0,255,104.9072,107.0,0.3881,0.0276,0.0361,0.0396,0.0442,0.0538,0.0731,0.0961,0.1494,0.092,fashion-mnist_test.csv
2069,Usable Directly Numeric,pixel714,10000,256,0.0256,0,0.0,94.54282479892599,8938.345720960417,0,255,94.6352,76.0,0.4387,0.0275,0.0355,0.0405,0.0427,0.0514,0.0639,0.0858,0.1361,0.0779,fashion-mnist_test.csv
2070,Usable Directly Numeric,pixel715,10000,256,0.0256,0,0.0,94.27478136086556,8887.734400639001,0,255,87.3544,44.0,0.4815,0.0271,0.031,0.0357,0.0429,0.0456,0.0585,0.08199999999999999,0.1257,0.07,fashion-mnist_test.csv
2071,Usable Directly Numeric,pixel716,10000,256,0.0256,0,0.0,94.43039414038864,8917.099337509142,0,255,91.9557,65.0,0.4537,0.0282,0.0341,0.0364,0.0467,0.0476,0.0602,0.0865,0.1323,0.0743,fashion-mnist_test.csv
2072,Usable Directly Numeric,pixel717,10000,256,0.0256,0,0.0,95.67345170061769,9153.409360310423,0,255,98.3687,86.0,0.4277,0.0258,0.0327,0.0354,0.0438,0.0483,0.0642,0.0968,0.14300000000000002,0.0823,fashion-mnist_test.csv
2073,Usable Directly Numeric,pixel718,10000,256,0.0256,0,0.0,95.37736175508093,9096.841135359577,0,255,96.4592,80.0,0.4375,0.0251,0.0327,0.033,0.0425,0.0508,0.062,0.09699999999999999,0.1418,0.0776,fashion-mnist_test.csv
2074,Usable Directly Numeric,pixel719,10000,256,0.0256,0,0.0,92.54428550072491,8564.444778839681,0,255,86.4954,47.5,0.4728,0.0312,0.0367,0.0376,0.0411,0.0529,0.0633,0.0851,0.1171,0.0622,fashion-mnist_test.csv
2075,Usable Directly Numeric,pixel720,10000,256,0.0256,0,0.0,90.9095983236042,8264.555067359059,0,255,73.7292,1.0,0.5481,0.0283,0.0337,0.0349,0.0385,0.0435,0.0539,0.0671,0.0878,0.0642,fashion-mnist_test.csv
2076,Usable Directly Numeric,pixel721,10000,256,0.0256,0,0.0,82.31951648150977,6776.50279374956,0,255,56.0225,0.0,0.6273,0.0359,0.0366,0.0366,0.0355,0.0349,0.0407,0.0491,0.0637,0.0397,fashion-mnist_test.csv
2077,Usable Directly Numeric,pixel722,10000,256,0.0256,0,0.0,80.58586256261283,6494.0812449603245,0,255,52.1748,0.0,0.6546,0.0308,0.0336,0.0311,0.0335,0.036000000000000004,0.0399,0.0486,0.0551,0.0368,fashion-mnist_test.csv
2078,Usable Directly Numeric,pixel723,10000,256,0.0256,0,0.0,85.93877716834112,7385.473421189791,0,255,54.7891,0.0,0.6748,0.0195,0.0211,0.0211,0.0239,0.0328,0.0384,0.0492,0.0673,0.0519,fashion-mnist_test.csv
2079,Usable Directly Numeric,pixel724,10000,256,0.0256,0,0.0,77.36600323598411,5985.498456710303,0,255,44.9677,0.0,0.7113,0.0193,0.0243,0.0252,0.0284,0.0323,0.0371,0.0423,0.049,0.0308,fashion-mnist_test.csv
2080,Usable Directly Numeric,pixel725,10000,256,0.0256,0,0.0,60.63762291440483,3676.921312709553,0,255,27.2973,0.0,0.7995,0.021,0.0242,0.024,0.0271,0.0226,0.0226,0.0239,0.0213,0.0138,fashion-mnist_test.csv
2081,Usable Directly Numeric,pixel726,10000,249,0.0249,0,0.0,45.8990156892275,2106.7196412399508,0,255,13.4874,0.0,0.904,0.0111,0.0124,0.0091,0.0101,0.0091,0.0116,0.0109,0.0133,0.0084,fashion-mnist_test.csv
2082,Usable Directly Numeric,pixel727,10000,224,0.0224,0,0.0,33.06208273521304,1093.101314790072,0,255,6.7211,0.0,0.9517,0.0067,0.006,0.0055,0.0055,0.0042,0.0051,0.0037,0.0056,0.006,fashion-mnist_test.csv
2083,Usable Directly Numeric,pixel728,10000,117,0.0117,0,0.0,11.571092331755915,133.8901777500205,0,237,1.2335,0.0,0.9866,0.0031,0.0024,0.0036,0.0016,0.0004,0.001,0.0006,0.0004,0.0003,fashion-mnist_test.csv
2084,Usable Directly Numeric,pixel729,10000,41,0.0041,0,0.0,4.700185144225794,22.091740390000847,0,169,0.2469,0.0,0.9969,0.0007,0.0005,0.0003,0.0005,0.0003,0.0004,0.0,0.0002,0.0002,fashion-mnist_test.csv
2085,Usable Directly Numeric,pixel730,10000,110,0.011000000000000001,0,0.0,14.073659734057314,198.06789831002624,0,255,1.3763,0.0,0.9876,0.0026,0.0033,0.0017,0.001,0.0007,0.0009,0.0003,0.0006,0.0013,fashion-mnist_test.csv
2086,Usable Directly Numeric,pixel731,10000,199,0.0199,0,0.0,25.388565890770604,644.5792779900004,0,255,4.3899,0.0,0.9643,0.0066,0.0043,0.0054,0.0046,0.0033,0.0039,0.0025,0.0026,0.0025,fashion-mnist_test.csv
2087,Usable Directly Numeric,pixel732,10000,252,0.0252,0,0.0,44.91038114189258,2016.9423343100605,0,255,13.8587,0.0,0.8943,0.0127,0.0156,0.0129,0.0127,0.0123,0.0112,0.0107,0.0095,0.0081,fashion-mnist_test.csv
2088,Usable Directly Numeric,pixel733,10000,256,0.0256,0,0.0,67.34356322433095,4535.15550774946,0,255,32.0315,0.0,0.7821,0.0188,0.0249,0.0223,0.0248,0.0235,0.0264,0.0244,0.0246,0.0282,fashion-mnist_test.csv
2089,Usable Directly Numeric,pixel734,10000,256,0.0256,0,0.0,81.46099695184913,6635.894024389174,0,255,45.5581,0.0,0.7289,0.0171,0.02,0.0188,0.0215,0.0239,0.0305,0.0376,0.0461,0.0556,fashion-mnist_test.csv
2090,Usable Directly Numeric,pixel735,10000,256,0.0256,0,0.0,82.47811695231209,6802.6397759992715,0,255,48.931999999999995,0.0,0.6963,0.0245,0.0262,0.0246,0.0278,0.0271,0.0311,0.0367,0.0473,0.0584,fashion-mnist_test.csv
2091,Usable Directly Numeric,pixel736,10000,256,0.0256,0,0.0,79.00752968615897,6242.189747109293,0,255,46.6267,0.0,0.6892,0.0361,0.0342,0.0277,0.027000000000000003,0.0308,0.0314,0.0313,0.0405,0.0518,fashion-mnist_test.csv
2092,Usable Directly Numeric,pixel737,10000,256,0.0256,0,0.0,88.60728457073803,7851.250878999748,0,255,60.611000000000004,0.0,0.6303,0.0279,0.0297,0.0287,0.0315,0.0343,0.0393,0.0429,0.0583,0.0771,fashion-mnist_test.csv
2093,Usable Directly Numeric,pixel738,10000,256,0.0256,0,0.0,95.46105639259268,9112.813287589755,0,255,77.2421,2.0,0.5498,0.0247,0.0325,0.031,0.0353,0.0393,0.0495,0.0524,0.0789,0.1066,fashion-mnist_test.csv
2094,Usable Directly Numeric,pixel739,10000,256,0.0256,0,0.0,98.41832408570922,9686.166515839692,0,255,90.7696,46.0,0.4817,0.0245,0.0324,0.0345,0.0389,0.0439,0.0568,0.0653,0.0961,0.1259,fashion-mnist_test.csv
2095,Usable Directly Numeric,pixel740,10000,256,0.0256,0,0.0,101.83087543491413,10369.527191840996,0,255,99.7604,74.0,0.4535,0.0225,0.0274,0.034,0.0347,0.044000000000000004,0.0519,0.0714,0.0978,0.1628,fashion-mnist_test.csv
2096,Usable Directly Numeric,pixel741,10000,256,0.0256,0,0.0,101.75809650533483,10354.71020438904,0,255,98.0331,65.0,0.4594,0.0244,0.0295,0.0346,0.0367,0.0396,0.0516,0.0644,0.0976,0.1622,fashion-mnist_test.csv
2097,Usable Directly Numeric,pixel742,10000,256,0.0256,0,0.0,99.62196483888746,9924.535878360532,0,255,87.5642,22.0,0.5033,0.0289,0.0295,0.0322,0.0389,0.0424,0.0453,0.0536,0.0838,0.1421,fashion-mnist_test.csv
2098,Usable Directly Numeric,pixel743,10000,256,0.0256,0,0.0,98.11580245383652,9626.710691160271,0,255,80.0878,1.0,0.5452,0.0244,0.0286,0.0316,0.0373,0.0361,0.0406,0.0521,0.0752,0.1289,fashion-mnist_test.csv
2099,Usable Directly Numeric,pixel744,10000,256,0.0256,0,0.0,99.47400023000763,9895.076721759555,0,255,85.8732,10.5,0.5143,0.0259,0.0316,0.0323,0.0371,0.0406,0.0422,0.054000000000000006,0.0803,0.1417,fashion-mnist_test.csv
2100,Usable Directly Numeric,pixel745,10000,256,0.0256,0,0.0,101.31044597034573,10263.806462710338,0,255,93.0473,40.0,0.4875,0.0243,0.0282,0.0273,0.0348,0.0375,0.0517,0.0627,0.0968,0.1492,fashion-mnist_test.csv
2101,Usable Directly Numeric,pixel746,10000,256,0.0256,0,0.0,100.2329396954892,10046.642199999576,0,255,90.6,29.0,0.4968,0.0222,0.0284,0.0283,0.0359,0.0406,0.0503,0.0634,0.0952,0.1389,fashion-mnist_test.csv
2102,Usable Directly Numeric,pixel747,10000,256,0.0256,0,0.0,95.31128814148849,9084.241647189847,0,255,78.8591,3.0,0.5355,0.0288,0.033,0.0309,0.0375,0.0403,0.0513,0.0584,0.0792,0.1051,fashion-mnist_test.csv
2103,Usable Directly Numeric,pixel748,10000,256,0.0256,0,0.0,88.96475317781582,7914.7273079896895,0,255,61.9601,0.0,0.6224,0.0294,0.0286,0.0307,0.0299,0.0352,0.0378,0.0468,0.0642,0.075,fashion-mnist_test.csv
2104,Usable Directly Numeric,pixel749,10000,256,0.0256,0,0.0,78.88938805161878,6223.535547158893,0,255,45.9222,0.0,0.6989,0.0294,0.0317,0.0288,0.0274,0.0282,0.0321,0.0319,0.0405,0.0511,fashion-mnist_test.csv
2105,Usable Directly Numeric,pixel750,10000,256,0.0256,0,0.0,77.55675804048725,6015.050717750683,0,255,44.4135,0.0,0.7073,0.0286,0.03,0.0268,0.0296,0.027999999999999997,0.0315,0.0319,0.0425,0.0438,fashion-mnist_test.csv
2106,Usable Directly Numeric,pixel751,10000,256,0.0256,0,0.0,83.26504692246775,6933.068039000756,0,255,47.568999999999996,0.0,0.7198,0.0186,0.0179,0.0201,0.0215,0.0244,0.0316,0.0364,0.0494,0.0603,fashion-mnist_test.csv
2107,Usable Directly Numeric,pixel752,10000,256,0.0256,0,0.0,73.82373231394139,5449.943452760474,0,255,38.0418,0.0,0.7563,0.0191,0.0207,0.0223,0.0239,0.0282,0.0274,0.0298,0.0343,0.038,fashion-mnist_test.csv
2108,Usable Directly Numeric,pixel753,10000,256,0.0256,0,0.0,54.833841601601456,3006.7501847895182,0,255,21.6289,0.0,0.8383,0.0194,0.0201,0.0185,0.0194,0.0205,0.0212,0.0166,0.0146,0.0114,fashion-mnist_test.csv
2109,Usable Directly Numeric,pixel754,10000,237,0.0237,0,0.0,36.25476921882007,1314.4082911099038,0,255,8.5333,0.0,0.9355,0.0084,0.0087,0.0081,0.0092,0.006,0.0053,0.0073,0.0055,0.006,fashion-mnist_test.csv
2110,Usable Directly Numeric,pixel755,10000,169,0.0169,0,0.0,22.227903392807608,494.07968923998817,0,255,3.2274,0.0,0.9741,0.0049,0.0038,0.004,0.0033,0.0021,0.0016,0.0017,0.0013,0.0032,fashion-mnist_test.csv
2111,Usable Directly Numeric,pixel756,10000,67,0.0067,0,0.0,6.856097373141902,47.0060711900033,0,219,0.4609,0.0,0.9948,0.0016,0.0005,0.001,0.0008,0.0005,0.0004,0.0001,0.0001,0.0002,fashion-mnist_test.csv
2112,Usable Directly Numeric,pixel757,10000,13,0.0013,0,0.0,1.303073842880753,1.6980014400000123,0,106,0.0316,0.0,0.9993,0.0004,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,fashion-mnist_test.csv
2113,Usable Directly Numeric,pixel758,10000,40,0.004,0,0.0,4.556772432325167,20.764174999998623,0,229,0.215,0.0,0.9975,0.0008,0.0006,0.0005,0.0002,0.0002,0.0,0.0,0.0,0.0002,fashion-mnist_test.csv
2114,Usable Directly Numeric,pixel759,10000,97,0.0097,0,0.0,9.089758014380836,82.62370076000066,0,212,0.8882,0.0,0.9882,0.0041,0.0023,0.002,0.0011,0.0009,0.0005,0.0002,0.0004,0.0003,fashion-mnist_test.csv
2115,Usable Directly Numeric,pixel760,10000,174,0.0174,0,0.0,20.444942425694567,417.9956707899656,0,237,4.3661,0.0,0.9481,0.0144,0.0132,0.0089,0.0054,0.0044,0.0023,0.0019,0.0008,0.0006,fashion-mnist_test.csv
2116,Usable Directly Numeric,pixel761,10000,234,0.0234,0,0.0,37.37673472081015,1397.020298389815,0,244,12.8369,0.0,0.8708,0.0285,0.0281,0.0188,0.0155,0.0117,0.012,0.0076,0.0043,0.0027,fashion-mnist_test.csv
2117,Usable Directly Numeric,pixel762,10000,238,0.0238,0,0.0,48.70213776817511,2371.8982231903096,0,255,20.6959,0.0,0.8192,0.0252,0.0296,0.027000000000000003,0.0276,0.0263,0.0215,0.013999999999999999,0.0081,0.0015,fashion-mnist_test.csv
2118,Usable Directly Numeric,pixel763,10000,242,0.0242,0,0.0,47.92210890174061,2296.5285215902863,0,255,20.8471,0.0,0.8105,0.0322,0.0331,0.0291,0.027000000000000003,0.025,0.0213,0.0137,0.0062,0.0019,fashion-mnist_test.csv
2119,Usable Directly Numeric,pixel764,10000,235,0.0235,0,0.0,42.153473930863406,1776.9153644399814,0,255,16.9334,0.0,0.8332,0.0373,0.0328,0.0281,0.0214,0.0175,0.0137,0.0095,0.0054,0.0011,fashion-mnist_test.csv
2120,Usable Directly Numeric,pixel765,10000,240,0.024,0,0.0,48.64901957398664,2366.7271055101346,0,248,22.2107,0.0,0.7931,0.0347,0.0369,0.0345,0.0284,0.0252,0.0204,0.0162,0.0073,0.0033,fashion-mnist_test.csv
2121,Usable Directly Numeric,pixel766,10000,245,0.0245,0,0.0,55.71877633966479,3104.58203678959,0,253,30.8361,0.0,0.7226,0.0422,0.0466,0.0471,0.0427,0.0347,0.0298,0.0213,0.0102,0.0028,fashion-mnist_test.csv
2122,Usable Directly Numeric,pixel767,10000,248,0.0248,0,0.0,63.10541072174664,3982.2928623603343,0,255,42.3042,0.0,0.6336,0.051,0.0539,0.0595,0.0615,0.0482,0.0415,0.0289,0.0182,0.0037,fashion-mnist_test.csv
2123,Usable Directly Numeric,pixel768,10000,252,0.0252,0,0.0,69.55835562145057,4838.3648367601845,0,255,52.3982,0.0,0.5785,0.0423,0.0522,0.0626,0.0703,0.0627,0.0566,0.0423,0.0261,0.0064,fashion-mnist_test.csv
2124,Usable Directly Numeric,pixel769,10000,251,0.0251,0,0.0,70.3137662890405,4944.025729749809,0,255,52.9295,0.0,0.5794,0.040999999999999995,0.0514,0.0583,0.0698,0.0642,0.0586,0.0409,0.0303,0.0061,fashion-mnist_test.csv
2125,Usable Directly Numeric,pixel770,10000,249,0.0249,0,0.0,67.67225191346792,4579.533679039862,0,255,46.1064,0.0,0.6276,0.039,0.0521,0.0499,0.0614,0.0565,0.0442,0.0357,0.0279,0.0057,fashion-mnist_test.csv
2126,Usable Directly Numeric,pixel771,10000,249,0.0249,0,0.0,66.80225199489625,4462.54087158962,0,255,42.7221,0.0,0.6596,0.0347,0.0426,0.0499,0.0518,0.0516,0.0452,0.0334,0.0256,0.0056,fashion-mnist_test.csv
2127,Usable Directly Numeric,pixel772,10000,248,0.0248,0,0.0,67.38289821601539,4540.454971989892,0,255,45.5151,0.0,0.631,0.0416,0.0471,0.0536,0.059000000000000004,0.0545,0.0459,0.0358,0.0265,0.005,fashion-mnist_test.csv
2128,Usable Directly Numeric,pixel773,10000,250,0.025,0,0.0,69.01543616785882,4763.130429439795,0,255,50.2584,0.0,0.5972,0.0378,0.0531,0.0554,0.0678,0.0637,0.0536,0.0398,0.0265,0.0051,fashion-mnist_test.csv
2129,Usable Directly Numeric,pixel774,10000,252,0.0252,0,0.0,66.42053955938715,4411.688075360113,0,255,46.1092,0.0,0.6186,0.0455,0.0484,0.0591,0.0618,0.0581,0.0486,0.0339,0.0194,0.0066,fashion-mnist_test.csv
2130,Usable Directly Numeric,pixel775,10000,242,0.0242,0,0.0,57.88578484706156,3350.7640873603023,0,254,34.3208,0.0,0.6904,0.0492,0.0517,0.0475,0.0521,0.0363,0.0342,0.0244,0.0115,0.0027,fashion-mnist_test.csv
2131,Usable Directly Numeric,pixel776,10000,238,0.0238,0,0.0,49.04729687139048,2405.63733039031,0,252,23.0719,0.0,0.7857,0.0395,0.0362,0.0342,0.0307,0.0271,0.0217,0.0165,0.0067,0.0017,fashion-mnist_test.csv
2132,Usable Directly Numeric,pixel777,10000,231,0.0231,0,0.0,42.15755657056285,1777.2595760002073,0,255,16.432000000000002,0.0,0.8423,0.0331,0.0311,0.0231,0.0214,0.0182,0.0149,0.0105,0.0044,0.001,fashion-mnist_test.csv
2133,Usable Directly Numeric,pixel778,10000,235,0.0235,0,0.0,44.13834450497619,1948.1934556399615,0,255,17.8706,0.0,0.8317,0.0335,0.0299,0.0273,0.0232,0.0196,0.0175,0.0104,0.0056,0.0013,fashion-mnist_test.csv
2134,Usable Directly Numeric,pixel779,10000,244,0.0244,0,0.0,51.70401531796015,2673.305199999858,0,255,22.86,0.0,0.8101,0.024,0.0248,0.0255,0.0323,0.0293,0.0269,0.0164,0.0083,0.0024,fashion-mnist_test.csv
2135,Usable Directly Numeric,pixel780,10000,238,0.0238,0,0.0,45.1258505067768,2036.342383959968,0,255,17.7902,0.0,0.8388,0.0288,0.0268,0.025,0.0223,0.0199,0.02,0.0103,0.0064,0.0017,fashion-mnist_test.csv
2136,Usable Directly Numeric,pixel781,10000,205,0.0205,0,0.0,28.76433099778473,827.3867377501198,0,240,8.3535,0.0,0.9061,0.0223,0.0232,0.0156,0.0118,0.008,0.0057,0.0044,0.002,0.0009,fashion-mnist_test.csv
2137,Usable Directly Numeric,pixel782,10000,159,0.0159,0,0.0,16.41654255438606,269.50286943996844,0,225,2.5416,0.0,0.9718,0.0066,0.0062,0.0037,0.0033,0.0031,0.0025,0.0017,0.0007,0.0004,fashion-mnist_test.csv
2138,Usable Directly Numeric,pixel783,10000,77,0.0077,0,0.0,7.462159858245507,55.68382975001062,0,205,0.6295,0.0,0.9917,0.0021,0.0026,0.0011,0.0009,0.0006,0.0004,0.0002,0.0003,0.0001,fashion-mnist_test.csv
2139,Usable Directly Numeric,pixel784,10000,20,0.002,0,0.0,1.9339329460974537,3.740096640001176,0,107,0.0656,0.0,0.9988,0.0001,0.0001,0.0003,0.0003,0.0002,0.0,0.0001,0.0,0.0001,fashion-mnist_test.csv
2140,Context_Specific,x,63978,63963,0.9997655444058896,0,0.0,1.0391343231066823,1.079800141458383,-44.179932,49.743782,-0.07506210092859993,-0.0725424365,1.5630372940698364e-05,1.5630372940698364e-05,0.00015630372940698365,0.000687736409390728,0.9896370627403168,0.009393854137359716,4.6891118822095096e-05,3.126074588139673e-05,0.0,1.5630372940698364e-05,c_1400.csv
2141,Context_Specific,y,63978,63959,0.9997030229141268,0,0.0,1.0578285306156976,1.1190012001845655,-67.96563,40.85775,0.0814340807990944,0.08052031300000001,1.5630372940698364e-05,0.0,0.0,0.0,0.00010941261058488856,0.010738066210259778,0.9885273062615274,0.0005470630529244428,1.5630372940698364e-05,4.6891118822095096e-05,c_1400.csv
2142,Context_Specific,z,63978,63966,0.9998124355247116,0,0.0,0.9970350705879928,0.9940789319824038,-30.983807000000002,25.735954,-0.001349913449808959,0.0022349855,3.126074588139673e-05,3.126074588139673e-05,3.126074588139673e-05,0.00037512895057676077,0.011081934414955141,0.9803369908406014,0.007721404232704994,0.0002969770858732689,6.252149176279346e-05,3.126074588139673e-05,c_1400.csv
2143,Context_Specific,vx,63978,63958,0.9996873925411859,0,0.0,0.40720305411790775,0.1658143272829517,-1.7020113000000001,1.6055975,-3.0264458202978693e-05,-0.00025061318500000003,0.00035949857763606233,0.0057676076151176965,0.035340273218919006,0.1311388289724593,0.2783769420738379,0.31129450748694865,0.17127762668417268,0.05509706461596173,0.010644283972615586,0.0007033667823314264,c_1400.csv
2144,Context_Specific,vy,63978,63957,0.9996717621682454,0,0.0,0.4070794836351649,0.16571370599667248,-1.6014091000000001,1.6186367,5.224944461054964e-05,0.00130313635,0.0009221920035012037,0.010206633530276031,0.049767107443183585,0.15314639407296254,0.29411672762512114,0.29031854700053145,0.1461596173684704,0.04573447122448342,0.008846791084435273,0.0007815186470349183,c_1400.csv
2145,Context_Specific,vz,63978,63946,0.9994998280658977,0,0.0,0.4083421923410137,0.16674334604586538,-1.5478041,1.5433037,1.6045066643567752e-06,-0.0008769735,0.0015161461752477411,0.010925630685548157,0.052627465691331386,0.15267748288474162,0.2808778017443496,0.2819250367313764,0.15231798430710558,0.053768482916002384,0.011894713807871457,0.0014692550564256465,c_1400.csv
2146,Unusable,m,63978,1,1.5630372940698364e-05,0,0.0,2.4824841618129034e-17,6.162727613651914e-34,1.5625001e-05,1.5625001e-05,1.5625001000024825e-05,1.5625001e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c_1400.csv
2147,Unusable,id,63978,63978,1.0,0,0.0,18474.58871722349,341310428.2705615,1.0,64000.0,31999.665885148017,31999.5,0.09998749570164744,0.10000312607458814,0.10003438682046954,0.09998749570164744,0.10000312607458814,0.10000312607458814,0.10003438682046954,0.09997186532870676,0.10000312607458814,0.09997186532870676,c_1400.csv
2148,Unusable,id,636,636,1.0,0,0.0,183.5971586563002,33707.916666666664,1,636,318.5,318.5,0.10062893081761007,0.09905660377358493,0.10062893081761007,0.09905660377358493,0.10062893081761007,0.09905660377358493,0.10062893081761007,0.09905660377358493,0.10062893081761007,0.10062893081761007,matches.csv
2149,Usable Directly Categorical,season,636,10,0.015723270440251572,0,0.0,2.7708453504897896,7.677583956330885,2008,2017,2012.4905660377358,2012.0,0.09119496855345913,0.08962264150943396,0.09433962264150944,0.11477987421383648,0.11635220125786165,0.11949685534591195,0.09433962264150944,0.09276729559748427,0.09433962264150944,0.09276729559748427,matches.csv
2150,Usable Directly Categorical,city,636,30,0.04716981132075472,7,0.0110062893081761,2.0964531414149903,4.395115774148781,4,14,7.413354531001589,7.0,0.05087440381558029,0.10333863275039744,0.2670906200317965,0.19395866454689986,0.0,0.2480127186009539,0.08744038155802862,0.004769475357710652,0.015898251192368842,0.028616852146263912,matches.csv
2151,Usable With Extraction,date,636,450,0.7075471698113207,0,0.0,0.0,0.0,10,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,matches.csv
2152,Usable Directly Categorical,team1,636,14,0.0220125786163522,0,0.0,4.051829133949602,16.41731933072278,13,27,17.91509433962264,16.0,0.18238993710691825,0.18867924528301888,0.18396226415094336,0.0,0.19339622641509435,0.1179245283018868,0.012578616352201259,0.0110062893081761,0.0,0.110062893081761,matches.csv
