,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
692,Context_Specific,a,weedhhfd3,9597,33,72.29342503,260.0,0.988341482,0.0,6.617657855,,0,16,1,5
693,Context_Specific,a,weedhhm1,9597,29,23.58028551,80.0,1.702481593,0.0,2.205949724,6,4,2,26,3
694,Context_Specific,a,weedhhm2,9597,31,32.17672189,89.0,1.53740974,0.0,2.69981593899999,,5,2,3,13
695,Context_Specific,a,weedhhm3,9597,9,71.99124726,12.0,0.316220238,0.0,0.905754749,,0,1,3,2
696,Context_Specific,a,weedhhmd1,9597,117,23.6219652,365.0,19.39478172,0.0,24.9470378,60,15,12,65,7
697,Context_Specific,a,weedhhmd2,9597,100,32.28092112,217.0,14.12232651,0.0,19.66936708,,3,7,20,59
698,Context_Specific,a,weedhhmd3,9597,43,72.02250703,365.0,2.083426443,0.0,12.02736347,,0,2,4,3
699,Context_Specific,a,weedhrc1,9597,34,44.77440867,200.0,0.641698113,0.0,4.954978147,0,,200,4,3
700,Context_Specific,a,weedhrc2,9597,26,43.48233823,200.0,0.288163717,0.0,3.559714991,,0,200,4,3
701,Context_Specific,a,weedhrc3,9597,17,72.8248411,50.0,0.116180981999999,0.0,1.728926265,,0,30,25,50
702,Context_Specific,a,weedhrcd1,9597,25,45.06616651,200.0,0.370921851,0.0,3.896710616,0,,200,1,2
703,Context_Specific,a,weedhrcd2,9597,17,43.49275815,200.0,0.167988198,0.0,3.143619899,,0,200,1,2
704,Context_Specific,a,weedhrcd3,9597,6,72.83526102,30.0,0.032220944,0.0,0.716214059,,0,1,6,18
705,Context_Specific,a,weedhrf1,9597,58,37.79306033,500.0,1.852093802,0.0,11.0266496,0,,15,45,12
706,Context_Specific,a,weedhrf2,9597,38,39.76242576,500.0,0.980280227999999,0.0,9.04662959299999,,0,4,5,6
707,Context_Specific,a,weedhrf3,9597,14,72.65812233,40.0,0.160823171,0.0,1.939257918,,0,2,6,40
708,Context_Specific,a,weedhrfd1,9597,61,38.15775763,365.0,2.69452401,0.0,12.63241689,0,,1,7,12
709,Context_Specific,a,weedhrfd2,9597,42,39.84578514,360.0,1.174605924,0.0,9.902906411,,0,12,1,3
710,Context_Specific,a,weedhrfd3,9597,18,72.65812233,300.0,0.51257622,0.0,10.5387566,,0,1,7,8
711,Context_Specific,a,weedhrm1,9597,74,36.20923205,500.0,4.0731787,0.0,16.2142186,4,0,3,9,1
712,Context_Specific,a,weedhrm2,9597,89,39.04345108,2800.0,4.494017094,0.0,42.73084574,,1,47,10,6
713,Context_Specific,a,weedhrm3,9597,40,72.54350318,4000.0,2.925237192,0.0,78.60706274,,0,2,3,12
714,Context_Specific,a,weedhrmd1,9597,77,36.57392935,365.0,4.726055528,0.0,14.26116991,6,0,5,3,1
715,Context_Specific,a,weedhrmd2,9597,60,39.053871,300.0,2.782697897,0.0,10.16526801,,2,3,30,47
716,Context_Specific,a,weedhrmd3,9597,27,72.54350318,300.0,0.661859582999999,0.0,8.882614554,,0,1,4,5
717,Context_Specific,a,s1p1c1area,9597,439,27.95665312,100.0,55.75583314,0.0,29.88461154,9,7,50,55,60
718,Context_Specific,a,s1p1c1qharv,9597,847,26.13316661,19600000.0,17224.3584,0.0,300855.3453,520,750,310,340,1782
719,Context_Specific,a,s1p1c1cons,9597,536,30.11357716,100000.0,860.474833799999,0.0,2531.330762,300,370,250,1602,764
720,Context_Specific,a,s1p1c1lives,9597,135,48.36928207,4200000.0,2723.549546,0.0,63275.06785,,0,30,160,16
721,Context_Specific,a,s1p1c1lost,9597,182,42.34656664,1000000.0,512.4657058,0.0,14407.9943199999,20,15,10,40,50
722,Context_Specific,i,s1p1c1mkt,9597,5,35.8236949,4.0,1.145965254,0.0,0.983198457999999,,1,2,4,3
723,Context_Specific,a,s1p1c1sold,9597,777,28.9048661,19600000.0,14176.75509,0.0,292914.0245,200,0,90,320,
724,Context_Specific,a,s1p1c1cval,9597,1155,58.20568928,1750000000.0,1921911.399,1.0,28968868.59,46325,,20000,37500,22500
725,Context_Specific,a,s1p1c1seed,9597,398,2.146504116,0.0,0.0,0.0,0.0,26,10,16,20,30
726,Context_Specific,a,s1p1c1sval,9597,574,2.229863499,0.0,0.0,0.0,0.0,375,170,175,125,105
727,Context_Specific,a,s1p1c2,9597,49,46.51453579,56.0,24.77518021,2.0,15.3412419,14,12,41,26,33
728,Context_Specific,a,s1p1c2area,9597,343,45.2433052,100.0,25.70661851,0.0,17.97272831,,10,11,2,20
729,Context_Specific,a,s1p1c2qharv,9597,519,38.76211316,4000000.0,3267.40886,0.0,63641.31262,150,350,25,60,356
730,Context_Specific,a,s1p1c2cons,9597,234,50.2031885,20000.0,257.2132245,0.0,677.7829925,,0,500,2000,110
731,Context_Specific,a,s1p1c2lives,9597,121,54.86089403,2400000.0,1265.973084,0.0,37526.04287,,0,20,5,10
732,Context_Specific,a,s1p1c2lost,9597,113,51.51609878,30000.0,84.29866753,0.0,835.5597766,5,30,2,4,20
733,Context_Specific,i,s1p1c2mkt,9597,5,44.99322705,4.0,0.824209130999999,0.0,0.950853902,3,,1,2,0
734,Context_Specific,a,s1p1c2sold,9597,455,43.99291445,3060000.0,2105.228558,0.0,46213.16531,70,0,10,,30
735,Context_Specific,a,s1p1c2cval,9597,592,77.2428884,60000000.0,587741.7959,1.0,2662470.469,,9400,2200,750,1330
736,Context_Specific,a,s1p1c2seed,9597,285,2.740439721,0.0,0.0,0.0,0.0,2,16,0.5,4,71
737,Context_Specific,a,s1p1c2sval,9597,338,2.782119412,0.0,0.0,0.0,0.0,.,4,5.329999924,4.329999924,4.75
738,Context_Specific,a,s1p1c3,9597,50,64.48890278,56.0,27.70833333,2.0,15.69641271,22,44,56,14,12
739,Context_Specific,a,s1p1c3area,9597,277,66.45826821,100.0,22.85744958,0.0,21.13479346,7,60,3,,5
740,Context_Specific,a,s1p1c3qharv,9597,401,49.51547359,4000000.0,2499.038287,0.0,69099.17065,450,3950,45,70,20
741,Context_Specific,a,s1p1c3cons,9597,181,58.07023028,20000.0,159.7442843,0.0,541.432776,,0,500,200,600
742,Context_Specific,a,s1p1c3lives,9597,51,61.55048453,1960000.0,720.7727642,0.0,32368.67111,5,20,0,,6
743,Context_Specific,a,s1p1c3lost,9597,84,58.01813067,62500.0,46.07712832,0.0,1018.756799,25,3,2,300,5
744,Context_Specific,a,s1p1c3mkt,9597,6,50.81796395,650000.0,138.3228814,0.0,9460.104641,,3,1,2,0
745,Context_Specific,a,s1p1c3sold,9597,350,53.09992706,2075000.0,1433.318374,0.0,41050.43096,0,856,25,,100
746,Context_Specific,a,s1p1c3seed,9597,232,2.855058873,0.0,0.0,0.0,0.0,20,0.02,17,2,68
747,Context_Specific,a,s1p1c3sval,9597,248,2.896738564,0.0,0.0,0.0,0.0,.,3,2.700000048,4.329999924,2.329999924
748,Context_Specific,a,s1p1c4,9597,49,79.61863082,56.0,29.65593047,2.0,15.9170176999999,26,56,44,25,27
749,Context_Specific,a,s1p1c4area,9597,196,73.33541732,100.0,12.29895668,0.0,14.80173261,2,5,70,,15.00000095
750,Context_Specific,a,s1p1c4qharv,9597,274,58.45576743,6000000.0,1987.94921,0.0,95065.57356,380,65,970,450,144
751,Context_Specific,a,s1p1c4cons,9597,130,63.92622695,15000.0,89.52504333,0.0,456.2781715,,0,500,50,100
752,Context_Specific,a,s1p1c4lives,9597,35,66.68750651,150000.0,80.53800438,0.0,2832.640364,10,0,20,,8
753,Context_Specific,a,s1p1c4lost,9597,58,63.88454725,2750.0,16.16229083,0.0,117.1451351,20,5,10,18,36
754,Context_Specific,i,s1p1c4mkt,9597,5,56.49682192,4.0,0.400479042,0.0,0.763289296,,2,1,3,0
755,Context_Specific,a,s1p1c4sold,9597,234,60.24799416,5990000.0,1849.496068,0.0,96986.7973899999,0,420,140,,8
756,Context_Specific,a,s1p1c4seed,9597,163,3.209336251,0.0,0.0,0.0,0.0,20,0.100000002,18,.,2
757,Context_Specific,a,s1p1c4sval,9597,187,3.230176097,0.0,0.0,0.0,0.0,75,1000,150,.,140
758,Context_Specific,a,s1p1c5,9597,48,91.24726477,56.0,31.77261905,2.0,16.61767455,27,,22,26,41
759,Context_Specific,a,s1p1c5area,9597,135,86.5270397,100.0,9.237549595,0.0,16.32617088,25.60000038,,15,2,5
760,Context_Specific,a,s1p1c5qharv,9597,184,66.64582682,3000000.0,1373.131131,0.0,53471.43143,470,,160,12,37
761,Context_Specific,a,s1p1c5cons,9597,83,69.594665,20000.0,43.60726525,0.0,425.7196602,,0,20,1200,500
762,Context_Specific,a,s1p1c5lives,9597,26,70.00104199,38600.0,37.22889892,0.0,1005.292622,50,,0,15,10
763,Context_Specific,a,s1p1c5lost,9597,59,68.82359071,10000.0,18.17964572,0.0,285.7509262,25,,16,2,0
764,Context_Specific,a,s1p1c5mkt,9597,5,62.07148067,4.0,0.209340658999999,0.0,0.607300462,,1,2,3,0
765,Context_Specific,a,s1p1c5sold,9597,160,67.43774096,2074000.0,1006.06208,0.0,37746.29625,0,,80,27,32
766,Context_Specific,a,s1p1c5cval,9597,220,95.02969678,20740000.0,184307.6085,5.0,1038900.24099999,,4750,7000,2500,2000
767,Context_Specific,a,s1p1c5seed,9597,107,3.344795249,0.0,0.0,0.0,0.0,10,.,7,2,17
768,Context_Specific,a,s1p1c5sval,9597,106,3.355215171,0.0,0.0,0.0,0.0,.,0,8,16,10
769,Context_Specific,a,s1p1c6,9597,40,95.72783161,56.0,32.44634146,2.0,17.38160785,29,,34,26,41
770,Context_Specific,a,s1p1c6area,9597,83,87.1209753,100.0,4.272419103,0.0,10.62890464,5,,2,8,3
771,Context_Specific,a,s1p1c6qharv,9597,79,71.36605189,144000.0,173.953420699999,0.0,3051.583438,,0,400,800,144000
772,Context_Specific,a,s1p1c6cons,9597,87,70.4595186,20000.0,46.23804233,0.0,503.6042473,80,,12,0.600000024,40
773,Context_Specific,a,s1p1c6lives,9597,6,72.28300511,4000.0,1.703007519,0.0,77.74291394,,0,50,25,200
774,Context_Specific,a,s1p1c6lost,9597,23,72.24132541,10070.0,5.26539039,0.0,195.897677199999,,0,500,200,5
775,Context_Specific,a,s1p1c6mkt,9597,7,64.4055434,60000.0,19.1454918,0.0,1029.959394,,1,2,3,0
776,Context_Specific,a,s1p1c6sold,9597,102,70.61581744,144000.0,136.7095745,0.0,2866.50057399999,0,,90,30,184
777,Context_Specific,a,s1p1c6cval,9597,152,97.25956028,6784000.0,168230.7833,1.0,531783.967,,15000,3750,18900,1200
778,Context_Specific,a,s1p1c6seed,9597,66,3.428154632,0.0,0.0,0.0,0.0,1,.,0.5,0.02,0.050000001
779,Context_Specific,a,s1p1c6sval,9597,58,3.448994477,0.0,0.0,0.0,0.0,.,0,10,3.599999905,0
780,Context_Specific,a,s1p2c1qharv,9597,407,60.40429301,1120500.0,3158.655526,0.0,24911.75812,85,864,,40,54
781,Context_Specific,a,s1p2c1cons,9597,254,62.14442013,54000.0,265.474318699999,0.0,1411.821672,80,800,,40,30
782,Context_Specific,a,s1p2c1lives,9597,81,68.8652704,600000.0,1413.053213,0.0,13264.87584,,0,10,5,50
783,Context_Specific,a,s1p2c1lost,9597,92,66.11441075,149400.0,78.30304428,0.0,2625.543607,5,20,,0,10
784,Context_Specific,i,s1p2c1mkt,9597,5,58.5808065,4.0,0.487044025,0.0,0.850465320999999,,1,2,3,0
785,Context_Specific,a,s1p2c1sold,9597,348,62.45701782,750000.0,1904.796142,0.0,20172.08172,0,,216,50,6
786,Context_Specific,a,s1p2c1cval,9597,524,87.58987183,360000000.0,1215946.442,1.0,10951941.42,,26500,6250,1500,45000
787,Context_Specific,a,s1p2c1seed,9597,232,3.31353548,0.0,0.0,0.0,0.0,1,14,.,2,4
788,Context_Specific,a,s1p2c1sval,9597,235,3.365635094,0.0,0.0,0.0,0.0,.,0,2,4.329999924,2.329999924
789,Context_Specific,a,s1p2c2,9597,46,88.13170783,56.0,27.74802458,2.0,16.08522853,41,44,,14,56
790,Context_Specific,a,s1p2c2area,9597,162,89.13202042,100.0,30.67430691,0.0,19.0657817,12,30,,2.5,3
791,Context_Specific,a,s1p2c2qharv,9597,260,66.08315098,200000.0,921.025268799999,0.0,6612.428881,50,2600,,41,35
792,Context_Specific,a,s1p2c2cons,9597,161,66.55204751,51050.0,140.6247196,0.0,1106.980361,20,2000,,17,30
793,Context_Specific,a,s1p2c2lives,9597,49,70.99093467,54000.0,142.2070761,0.0,1982.887196,,30,0,5,50
794,Context_Specific,a,s1p2c2lost,9597,65,69.14660832,37350.0,25.27152989,0.0,695.9835512,3,25,,7,5
795,Context_Specific,a,s1p2c2mkt,9597,5,62.01938106,4.0,0.282304526999999,0.0,0.673729794,,3,1,2,4
796,Context_Specific,a,s1p2c2sold,9597,177,69.98020215,200000.0,675.046303399999,0.0,6063.06543999999,,0,25000,9500,14500
797,Context_Specific,a,s1p2c2cval,9597,246,94.61289986,20000000.0,479656.2747,12.0,1303503.903,2500,,2125,4500,875
798,Context_Specific,a,s1p2c2seed,9597,174,3.396894863,0.0,0.0,0.0,0.0,1.5,14,.,6,0.5
799,Context_Specific,a,s1p2c2sval,9597,175,3.438574555,0.0,0.0,0.0,0.0,.,0,120,2,5.710000038
800,Context_Specific,a,s1p2c3,9597,35,96.21756799,56.0,30.18181818,2.0,16.55394388,44,12,,52,22
801,Context_Specific,a,s1p2c3qharv,9597,156,71.29311243,60000.0,233.938293999999,0.0,2040.477276,4155,225,,18,190
802,Context_Specific,a,s1p2c3cons,9597,67,72.83526102,25000.0,39.79324895,0.0,532.2538427,,0,3000,90,450
803,Context_Specific,a,s1p2c3lives,9597,15,72.77274148,10000.0,10.50707998,0.0,271.5693031,70,0,,5,10
804,Context_Specific,a,s1p2c3lost,9597,45,72.35594457,2000.0,4.581417263,0.0,56.00748232,30,25,,6,3
805,Context_Specific,i,s1p2c3mkt,9597,4,65.47879546,3.0,0.111681255999999,0.0,0.449260027,,1,2,3,0
806,Context_Specific,a,s1p2c3sold,9597,112,71.83494842,58000.0,168.1839623,0.0,1875.206567,0,,10,100,104
807,Context_Specific,a,s1p2c3cval,9597,117,97.89517558,10000000.0,441514.9356,11.0,1051584.79599999,,1950,16500,92500,16200
808,Context_Specific,a,s1p2c4,9597,31,98.36407211,56.0,31.07006369,2.0,15.51334525,33,22,,27,26
809,Context_Specific,a,s1p2c4area,9597,41,98.58289049,70.0,10.44654412,0.0,9.809756129,5,15,,14,12
810,Context_Specific,a,s1p2c4qharv,9597,75,72.71022194,96000.0,91.24341352,0.0,1971.619817,225,350,,200,35
811,Context_Specific,a,s1p2c4cons,9597,39,73.43961655,23000.0,22.95370734,0.0,495.0038262,,0,300,23000,700
812,Context_Specific,a,s1p2c4lives,9597,6,73.37709701,10000.0,4.064579256,0.0,197.8858062,0,,10,15,50
813,Context_Specific,a,s1p2c4lost,9597,25,73.13743878,3000.0,2.127618309,0.0,60.36244618,10,50,,1,8
814,Context_Specific,i,s1p2c4mkt,9597,4,66.29154944,3.0,0.045749614,0.0,0.301069221,,1,2,3,0
815,Context_Specific,a,s1p2c4sold,9597,59,72.90820048,93000.0,60.46038462,0.0,1864.546323,0,,45,108,6
816,Context_Specific,a,s1p2c4cval,9597,61,99.08304679,14860000.0,502325.6818,30.0,1672449.924,,2500,3600,3000,34000
817,Context_Specific,a,s1p2c5,9597,24,99.32270501,56.0,34.13846154,4.0,17.29906794,,33,29,14,12
818,Context_Specific,a,s1p2c5area,9597,23,99.39564447,79.0,9.741034528,0.0,14.4645741,,10,3,6,7
819,Context_Specific,a,s1p2c5qharv,9597,38,73.39793686,16000.0,26.71993733,0.0,440.787334,,200,15,25,20
820,Context_Specific,a,s1p2c5cons,9597,18,73.72095446,2000.0,3.339016653,0.0,64.11042943,,0,350,2000,1200
821,Context_Specific,a,s1p2c5lives,9597,6,73.72095446,16000.0,10.39651071,0.0,375.5750566,,0,10000,16000,70
822,Context_Specific,a,s1p2c5lost,9597,17,73.63759508,500.0,0.555533597,0.0,13.30327975,,15,1,5,0.5
823,Context_Specific,i,s1p2c5mkt,9597,4,66.7291862,3.0,0.021296586,0.0,0.206799415,,1,0,2,3
824,Context_Specific,a,s1p2c5sold,9597,25,73.51255601,8580.0,11.55507474,0.0,208.1085984,,0,10,250,200
825,Context_Specific,a,s1p2c5cval,9597,33,99.61446285,6500000.0,564842.7027,180.0,1277487.067,,2500,45000,47500,50000
826,Context_Specific,a,s1p2c6,9597,10,99.864541,56.0,31.30769231,5.0,14.01309616,,22,34,14,5
827,Context_Specific,a,s1p2c6area,9597,9,99.90622069,91.0,21.99111107,2.0,26.78862466,,8,91,2.599999905,40
828,Context_Specific,a,s1p2c6qharv,9597,11,73.83557362,3150.0,4.19155714899999,0.0,92.7951260999999,,125,45,400,105
829,Context_Specific,a,s1p2c6cons,9597,6,73.89809315,500.0,0.582834331,0.0,14.32094431,,0,350,200,500
830,Context_Specific,a,s1p2c6lives,9597,2,73.90851308,10.0,0.00399361,0.0,0.199800284,,0,10,10,
831,Context_Specific,a,s1p2c6lost,9597,3,73.90851308,50.0,0.023961661,0.0,1.018707268,,10,0,50,50
832,Context_Specific,a,s1p2c6mkt,9597,4,67.02094405,3.0,0.00473933599999999,0.0,0.105052323,,1,3,0,2
833,Context_Specific,a,s1p2c6sold,9597,8,73.84599354,2100.0,2.189243028,0.0,55.29743951,,0,400,105,150
834,Context_Specific,a,s1p2c6cval,9597,6,99.92706054,1200000.0,446428.5714,14000.0,442636.2122,,66000,14000,45000,800000
835,Context_Specific,a,s2p1c1,9597,52,57.68469313,56.0,29.1413445,1.0,14.54560768,,53,30,56,12
836,Context_Specific,a,s2p1c1area,9597,284,67.89621757,100.0,50.21155247,0.0,32.3445269,,25,38,78,45
837,Context_Specific,a,s2p1c1qharv,9597,355,51.62029801,19600000.0,23280.60224,0.0,378731.437999999,,75,90,21,197
838,Context_Specific,a,s2p1c1cons,9597,242,44.98280713,8000360.0,1883.428258,0.0,110096.6424,,0,200,3000,100
839,Context_Specific,a,s2p1c1lives,9597,140,55.53818902,3456000.0,3065.836302,0.0,77252.26383,,0,500,300,1000
840,Context_Specific,a,s2p1c1lost,9597,166,52.07877462,600000.0,803.875896899999,0.0,12917.24775,,0,17,300,400
841,Context_Specific,a,s2p1c1mkt,9597,5,59.74783787,4.0,1.027439814,0.0,1.046064501,,1,2,3,0
842,Context_Specific,a,s2p1c1sold,9597,397,54.54829634,19600000.0,23396.40917,0.0,396188.622,,70,90,0,182
843,Context_Specific,a,s2p1c1seed,9597,317,1.469209128,0.0,0.0,0.0,0.0,.,50,0,0.100000002,0.02
844,Context_Specific,a,s2p1c1sval,9597,440,1.542148588,0.0,0.0,0.0,0.0,.,0,500,125000,90000
845,Context_Specific,a,s2p1c2,9597,50,77.8785037,56.0,29.05699482,2.0,17.86522664,,53,30,56,19
846,Context_Specific,a,s2p1c2qharv,9597,261,55.41314994,4000000.0,5795.06273699999,0.0,96153.03126,,0,40,150,250
847,Context_Specific,a,s2p1c2cons,9597,156,56.73648015,50000.0,172.316377599999,0.0,1076.759882,,200,2500,100,3000
848,Context_Specific,a,s2p1c2lives,9597,57,64.0408461,1800000.0,971.502752799999,0.0,33046.16585,,0,50,2000,450
849,Context_Specific,a,s2p1c2lost,9597,114,62.02980098,260000.0,324.8743139,0.0,5894.234414,,30,0,400,150
850,Context_Specific,a,s2p1c2mkt,9597,5,67.28144212,4.0,0.442993631,0.0,0.812873307,,0,2,1,3
851,Context_Specific,a,s2p1c2sold,9597,288,58.12232989,3060000.0,4613.554056,0.0,82794.31316,,0,40,75,250
852,Context_Specific,a,s2p1c2seed,9597,242,2.563301032,0.0,0.0,0.0,0.0,.,0.200000003,0.01,50,6
853,Context_Specific,a,s2p1c2sval,9597,272,2.657080338,0.0,0.0,0.0,0.0,.,5294,2,80,1.5
854,Context_Specific,a,s2p1c3,9597,50,88.04834844,56.0,29.54054054,1.0,18.90449693,,56,12,19,34
855,Context_Specific,a,s2p1c3area,9597,153,88.56934459,100.0,22.00804928,0.0,18.94637342,,50,37,24,20
856,Context_Specific,a,s2p1c3qharv,9597,204,63.66572887,8000000.0,7353.813651,0.0,172758.4229,,100,90,105,200
857,Context_Specific,a,s2p1c3cons,9597,121,64.55142232,22823.0,104.9424456,0.0,754.273873,,0,100,200,500
858,Context_Specific,a,s2p1c3lives,9597,38,69.04240909,1400000.0,582.403567799999,0.0,25951.73138,,0,875,400,800
859,Context_Specific,a,s2p1c3lost,9597,71,67.67739919,105000.0,112.5103965,0.0,2408.033545,,0,50,300,1000
860,Context_Specific,a,s2p1c3mkt,9597,5,64.47848286,4.0,0.31475506,0.0,0.70185352,,2,1,3,0
861,Context_Specific,a,s2p1c3sold,9597,211,65.59341461,7999800.0,6753.061932,0.0,166126.9233,,95,54,60,200
862,Context_Specific,a,s2p1c3seed,9597,168,3.824111702,0.0,0.0,0.0,0.0,.,1,0.01,0.100000002,100
863,Context_Specific,a,s2p1c3sval,9597,193,3.844951547,0.0,0.0,0.0,0.0,.,1200,124,0.5,163
864,Context_Specific,a,s2p1c4,9597,45,93.96686465,56.0,33.3402418,2.0,19.31369852,,56,12,30,5
865,Context_Specific,a,s2p1c4qharv,9597,131,68.54225279,6000000.0,2793.769195,0.0,109805.5279,,23,400,50,600
866,Context_Specific,a,s2p1c4cons,9597,90,68.9590497,12000.0,67.40506882,0.0,510.5966273,,0,100,1500,20
867,Context_Specific,a,s2p1c4lives,9597,22,71.34521205,137500.0,82.74909091,0.0,2748.27358299999,,0,6000,12000,8000
868,Context_Specific,a,s2p1c4lost,9597,48,70.61581744,137500.0,97.36702128,0.0,2820.490749,,0,80,150,50
869,Context_Specific,a,s2p1c4sold,9597,120,69.61550485,5990000.0,2661.870885,0.0,111391.6248,,20,180,50,500
870,Context_Specific,a,s2p1c4seed,9597,109,4.636865687,0.0,0.0,0.0,0.0,.,0.01,0.050000001,1,1.5
871,Context_Specific,a,s2p1c4sval,9597,140,4.668125456,0.0,0.0,0.0,0.0,.,0,4,16,5
872,Context_Specific,a,s2p1c5,9597,39,97.18662082,56.0,34.46666667,2.0,19.30469143,,15,19,34,56
873,Context_Specific,a,s2p1c5qharv,9597,80,71.36605189,3000000.0,1211.911099,0.0,57238.3226,,150,53,2000,400
874,Context_Specific,a,s2p1c5cons,9597,50,71.56403043,20000.0,27.42249908,0.0,413.30794,,0,55,50,200
875,Context_Specific,a,s2p1c5lives,9597,14,72.72064187,3500.0,4.589763178,0.0,116.9097244,,0,3200,3500,50
876,Context_Specific,a,s2p1c5lost,9597,25,72.39762426,6000.0,5.932427331,0.0,130.146279,,200,100,0,500
877,Context_Specific,a,s2p1c5mkt,9597,5,67.80243826,4.0,0.075404531,0.0,0.355006151,,1,2,0,3
878,Context_Specific,a,s2p1c5sold,9597,67,71.77242888,3074000.0,1226.977741,0.0,59067.6464299999,,100,45,1800,180
879,Context_Specific,a,s2p1c6,9597,23,98.93716786,56.0,37.40196078,2.0,19.82534514,,56,53,39,38
880,Context_Specific,a,s2p1c6qharv,9597,45,73.01239971,96000.0,78.38648649,0.0,1989.91744699999,,4000,22500,0,750
881,Context_Specific,a,s2p1c6cons,9597,33,73.02281963,15000.0,12.63344921,0.0,304.5732162,,0,250,500,600
882,Context_Specific,a,s2p1c6lives,9597,5,73.36667709,100.0,0.102503911999999,0.0,2.938542641,,0,100,45,4
883,Context_Specific,a,s2p1c6lost,9597,16,73.27289778,3000.0,2.693177388,0.0,64.42083112,,500,0,700,200
884,Context_Specific,a,s2p1c6mkt,9597,6,68.53183286,100.0,0.062913907,0.0,1.83509264599999,,2,0,1,100
885,Context_Specific,a,s2p1c6sold,9597,44,73.12701886,93000.0,63.40558356,0.0,1900.218705,,3960,21800,0,500
886,Context_Specific,a,s2p2c1,9597,39,83.10930499,56.0,26.72054287,2.0,13.23829913,,53,56,2,19
887,Context_Specific,a,s2p2c1qharv,9597,263,60.30009378,1600000.0,1523.07270299999,0.0,28508.50762,,3000,5000,20000,1000
888,Context_Specific,a,s2p2c1cons,9597,141,60.70647077,25000.0,114.2056484,0.0,496.7599239,,0,100,500,3000
889,Context_Specific,a,s2p2c1lives,9597,84,62.84255497,100000.0,147.1141335,0.0,2885.113448,,0,350,280,1120
890,Context_Specific,a,s2p2c1lost,9597,119,62.97801396,19340.0,226.7495075,0.0,658.768955899999,,100,200,50,19340
891,Context_Specific,a,s2p2c1mkt,9597,4,62.72793581,3.0,0.433324015,0.0,0.836400654,,1,2,0,3
892,Context_Specific,a,s2p2c1sold,9597,240,60.55017193,1500000.0,1236.535526,0.0,26968.23492,,2500,4800,10000,850
893,Context_Specific,a,s2p2c1cval,9597,285,93.36250912,23175000.0,292732.5165,5.0,1169707.864,,72000,70000,3000000,150000
894,Context_Specific,a,s2p2c1seed,9597,180,5.220381369,0.0,0.0,0.0,0.0,.,0.200000003,500,600,3
895,Context_Specific,a,s2p2c1sval,9597,194,5.209961446,0.0,0.0,0.0,0.0,.,0,0.600000024,0.5,1.799999952
896,Context_Specific,a,s2p2c2,9597,37,91.216005,56.0,25.33926453,2.0,16.74010996,,19,39,53,30
897,Context_Specific,a,s2p2c2area,9597,84,97.0407419,100.0,29.65514098,1.0,18.18224174,,50,17,80,33.33000183
898,Context_Specific,a,s2p2c2qharv,9597,175,66.55204751,200000.0,381.0068536,0.0,4585.142908,,10000,1000,48000,13
899,Context_Specific,a,s2p2c2cons,9597,106,66.7708659,6000.0,55.65130135,0.0,230.8695074,,0,50,100,1120
900,Context_Specific,a,s2p2c2lives,9597,41,67.42732104,5250.0,13.01167626,0.0,143.8317709,,0,200,1400,700
901,Context_Specific,a,s2p2c2lost,9597,72,67.66697926,41350.0,106.800999,0.0,805.7403486,,0,41350,3546,100
902,Context_Specific,a,s2p2c2mkt,9597,4,65.8643326,3.0,0.202686203,0.0,0.589751806,,2,0,3,1
903,Context_Specific,a,s2p2c2sold,9597,145,66.75002605,200000.0,295.2157631,0.0,4466.358431,,10000,850,2040,6954
904,Context_Specific,a,s2p2c2cval,9597,195,95.86329061,2400000.0,74516.6574299999,1.0,209382.6462,,1875000,150000,50000,171000
905,Context_Specific,a,s2p2c2seed,9597,129,5.324580598,0.0,0.0,0.0,0.0,.,0,60,5.5,15
906,Context_Specific,a,s2p2c2sval,9597,122,5.314160675,0.0,0.0,0.0,0.0,.,0,4,109,10
907,Context_Specific,a,s2p2c3,9597,33,97.11368136,56.0,27.27075812,2.0,17.93174918,,29,30,12,19
908,Context_Specific,a,s2p2c3qharv,9597,96,71.50151089,1000000.0,466.6519196,0.0,19154.21775,,750,4000,30,300
909,Context_Specific,a,s2p2c3cons,9597,59,71.61613004,3000.0,17.15455213,0.0,116.5137081,,0,500,400,200
910,Context_Specific,a,s2p2c3lives,9597,17,72.03292696,1800.0,1.592771982,0.0,39.64196084,,0,900,1800,175
911,Context_Specific,a,s2p2c3lost,9597,47,72.04334688,2000.0,22.10957883,0.0,115.0462543,,50,500,0,150
912,Context_Specific,a,s2p2c3mkt,9597,4,67.93789726,3.0,0.074748131,0.0,0.373308309,,0,2,3,1
913,Context_Specific,a,s2p2c3sold,9597,70,71.67864958,1000000.0,443.9389257,0.0,19212.33019,,0,3400,2520,560
914,Context_Specific,a,s2p2c3cval,9597,96,98.59331041,5000000.0,125025.8333,40.0,491940.2703,,68000,15000,2160,480
915,Context_Specific,a,s2p2c4,9597,21,99.15598625,56.0,34.74074074,2.0,18.55174796,,56,26,14,25
916,Context_Specific,a,s2p2c4qharv,9597,41,73.1895384,7500.0,20.5643218,0.0,219.8730551,,7500,300,0,500
917,Context_Specific,a,s2p2c4cons,9597,28,73.23121809,2000.0,6.747372518,0.0,73.10820789,,0,100,20,50
