,Unnamed: 0,y_act,Reason,Attribute_name,Total_val,num_of_dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5,0,1,2,3,p_dist_val,p_nans,castability,extractability,len_val
1489,410,0,g,AdministeringGovt,2720,4,0.0,5.0,0.717647059,0.0,1.21376191799999,0,5,2,1,0,0.000171863856188916,0.9992208942734768,0.0004353780141455045,0.000171863856188916,0.0014705882352941176,0.0,1,0,1.0
1490,411,0,f,StateAbbrev,2720,51,0.0,0.0,0.0,0.0,0.0,AL,AK,AZ,AR,CA,0.5030894234474467,0.050579636101402176,0.3957513043497488,0.050579636101402176,0.01875,0.0,0,0,1.0
1491,412,0,f,StateName,2720,51,0.0,0.0,0.0,0.0,0.0,Alabama,Alaska,Arizona,Arkansas,California,0.5111399793254967,0.16295334022483443,0.16295334022483443,0.16295334022483443,0.01875,0.0,0,0,1.0
1492,413,0,f,GovtName,2720,95,0.0,0.0,0.0,0.0,0.0,Alabama,Alaska,Arizona,Arkansas,California,0.25,0.25,0.25,0.25,0.034926470588235295,0.0,0,0,1.0
1493,414,0,g,PlanType,2720,5,0.0,5.0,2.847058824,1.0,1.549238009,1,2,3,5,4,0.002299021283657556,0.9956852519934628,0.0017765818936130132,0.00023914482926648862,0.001838235294117647,0.0,1,0,1.0
1494,415,2,h,EmployeeTypeCovered,2720,5,0.0,0.0,0.0,0.0,0.0,Plan covers state and local employees,Plan covers teachers,Plan covers police and/or fire,Plan covers local employees,Plan covers state employees,0.8572531769629093,0.027765262760979417,0.08721629751513175,0.027765262760979417,0.001838235294117647,0.0,0,0,4.4
1495,416,0,e,SocSecCovered,2720,2,0.0,1.0,0.741176471,0.0,0.437988482,1,0,0,0,0,0.004870061781859392,0.9887405560205876,0.004581035446806649,0.0018083467507460805,0.0007352941176470588,0.0,1,0,1.0
1496,417,0,h,SocSecCovered_verbatim,2720,5,0.0,0.0,0.0,0.0,0.0,Plan members covered by Social Security,Plan members not covered by Social Security,Most plan members covered by Social Security (each participating district decides their own SS participation).,Most plan members covered by Social Security (each participating county or district decides their own SS participation).,"Plan A members are not covered by Social Security, Plan B members are covered by Social Security",0.20922522509096333,0.06514614552487848,0.6604824838592795,0.06514614552487848,0.001838235294117647,0.0,0,0,12.4
1497,418,0,h,CostStructure,2720,7,0.0,0.0,0.0,0.0,0.0,"Multiple employer, agent plan","Multiple employer, cost sharing plan",Single employer,Single employer cost sharing plan,"Multiemployer, cost sharing plan",0.3844958412426204,0.11971989522970858,0.3760643682979625,0.11971989522970858,0.002573529411764706,0.0,0,0,4.0
1498,419,0,g,EmployerType,2720,3,0.0,3.0,1.747058824,1.0,0.46096784,2,1,3,3,3,0.006167491402419803,0.9918245976218648,0.0017696934028571774,0.00023821757285819663,0.0011029411764705882,0.0,1,0,1.0
1499,420,0,e,CostSharing,2720,2,0.2647058823529412,1.0,0.88,0.0,0.324961536,0,1,,,1,0.004883602491283025,0.9914896481603028,0.0018133746742069765,0.0018133746742069765,0.0007352941176470588,0.2647058823529412,1,0,0.6
1500,421,0,e,StateEmployers,2720,2,0.0,1.0,0.4,0.0,0.489897949,1,0,1,0,1,0.0014499678491696685,0.9979435665321646,0.00043482146011564735,0.00017164415854998847,0.0007352941176470588,0.0,1,0,1.0
1501,422,0,e,LocalEmployers,2720,2,0.0,1.0,0.688235294,0.0,0.463214285,1,0,1,0,0,0.004870061781859392,0.9887405560205876,0.004581035446806649,0.0018083467507460805,0.0007352941176470588,0.0,1,0,1.0
1502,423,0,e,SchoolEmployers,2720,2,0.0,1.0,0.329411765,0.0,0.46999963200000006,0,1,0,0,1,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1503,424,0,e,CoversStateEmployees,2720,2,0.0,1.0,0.358823529,0.0,0.47965529700000004,1,0,0,0,0,0.0014499678491696685,0.9979435665321646,0.00043482146011564735,0.00017164415854998847,0.0007352941176470588,0.0,1,0,1.0
1504,425,0,e,CoversLocalEmployees,2720,2,0.0,1.0,0.629411765,0.0,0.482962312,1,0,0,1,0,0.004870061781859392,0.9887405560205876,0.004581035446806649,0.0018083467507460805,0.0007352941176470588,0.0,1,0,1.0
1505,426,0,e,CoversTeachers,2720,2,0.0,1.0,0.36470588200000004,0.0,0.48134758899999897,0,1,0,1,0,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1506,427,0,e,StateGenEE,2720,2,0.0,1.0,0.1,0.0,0.3,1,0,1,1,0,0.0014499678491696685,0.9979435665321646,0.00043482146011564735,0.00017164415854998847,0.0007352941176470588,0.0,1,0,1.0
1507,428,0,e,LocalGenEE,2720,2,0.0,1.0,0.13529411800000002,0.0,0.342037453,1,0,0,0,0,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1508,429,0,e,StatePolice,2720,2,0.0,1.0,0.082352941,0.0,0.274901681,1,0,0,1,1,0.0014499678491696685,0.9979435665321646,0.00043482146011564735,0.00017164415854998847,0.0007352941176470588,0.0,1,0,1.0
1509,430,0,e,LocalPolice,2720,2,0.0,1.0,0.070588235,0.0,0.256135777,0,1,1,1,0,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1510,431,0,e,StateFire,2720,2,0.0,1.0,0.058823529000000006,0.0,0.235294118,0,1,0,1,0,0.0014499678491696685,0.9979435665321646,0.00043482146011564735,0.00017164415854998847,0.0007352941176470588,0.0,1,0,1.0
1511,432,0,e,LocalFire,2720,2,0.0,1.0,0.0764705879999999,0.0,0.265749576,0,1,1,0,0,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1512,433,0,e,Teacher,2720,2,0.0,1.0,0.282352941,0.0,0.450144152,0,1,0,0,0,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1513,434,0,e,SchoolEEs,2720,2,0.0,1.0,0.058823529000000006,0.0,0.235294118,0,1,1,1,1,0.000462712208847273,0.998930222566475,0.0004352513634006213,0.00017181386127714364,0.0007352941176470588,0.0,1,0,1.0
1514,435,3,e,JudgesAttorneys,2720,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.028402009968971388,0.6624468644764534,0.07195003633829249,0.2372010892162826,0.0003676470588235294,0.0,1,0,1.0
1515,436,3,e,ElectedOfficials,2720,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.028402009968971388,0.6624468644764534,0.07195003633829249,0.2372010892162826,0.0003676470588235294,0.0,1,0,1.0
1516,437,2,m,BenefitsWebsite,2720,143,0.05882352941176471,0.0,0.0,0.0,0.0,http://www.rsa-al.gov/index.php/members/ers/,http://www.rsa-al.gov/index.php/members/trs/,http://doa.alaska.gov/drb/resources/booklets.html,http://www.psprs.com/sys_psprs/cato_ps_main.htm,https://www.azasrs.gov/content/members,0.07779300762159759,0.07779300762159759,0.766620977135207,0.07779300762159759,0.052573529411764706,0.05882352941176471,0,0,1.0
1517,438,0,h,ReportingDateNotes,2720,3,0.9988970588235294,0.0,0.0,0.0,0.0,,Check date,No AV,six months ended 6/30/2006,Check date,0.8443836821378378,0.03012854833889706,0.09535922118436799,0.03012854833889706,0.0011029411764705882,0.9988970588235294,0,0,2.0
1518,439,3,k,EEGroupID,2720,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.028402009968971388,0.6624468644764534,0.07195003633829249,0.2372010892162826,0.0003676470588235294,0.0,1,0,1.0
1519,440,3,k,TierID,2720,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.028402009968971388,0.6624468644764534,0.07195003633829249,0.2372010892162826,0.0003676470588235294,0.0,1,0,1.0
1520,441,0,e,CAFR_CY,2720,2,0.10441176470588236,1.0,0.21018062399999898,0.0,0.4074367789999989,0,,1,,1,0.00046283413671614716,0.9991934475924468,0.00017185913541849538,0.00017185913541849538,0.0007352941176470588,0.10441176470588236,1,0,0.6
1521,442,0,e,ActRpt_CY,2720,2,0.10441176470588236,1.0,0.263957307,0.0,0.440776414,0,,1,1,,0.00046283413671614716,0.9991934475924468,0.00017185913541849538,0.00017185913541849538,0.0007352941176470588,0.10441176470588236,1,0,0.6
1522,443,3,k,CAFR_AV_Conflict,2720,1,0.9536764705882352,1.0,1.0,1.0,0.0,,1,1,,1,0.02969517628904851,0.692608602146341,0.02969517628904851,0.24800104527556205,0.0003676470588235294,0.9536764705882352,1,0,0.6
1523,444,2,d,ActRptDate,2720,159,0.02977941176470588,0.0,0.0,0.0,0.0,2001-09-30 00:00:00,2002-09-30 00:00:00,2003-09-30 00:00:00,2004-09-30 00:00:00,2005-09-30 00:00:00,0.028264704782851643,0.028264704782851643,0.9152058856514452,0.028264704782851643,0.05845588235294118,0.02977941176470588,0,0,2.0
1524,445,2,d,fye,2720,80,0.011029411764705885,0.0,0.0,0.0,0.0,2001-09-30 00:00:00,2002-09-30 00:00:00,2003-09-30 00:00:00,2004-09-30 00:00:00,2005-09-30 00:00:00,0.07558387507151319,0.07558387507151319,0.7732483747854606,0.07558387507151319,0.029411764705882353,0.011029411764705885,0,0,2.0
1525,446,0,e,DataEntryCode,2720,2,0.9617647058823531,2.0,1.192307692,1.0,0.39411349100000004,,1,2,2,,0.0019766409768402307,0.997081596206984,0.0007022826113497298,0.00023948020482605548,0.0007352941176470588,0.9617647058823531,1,0,0.6
1526,447,2,b,source_GASBAssumptions,2720,864,0.6463235294117647,0.0,0.0,0.0,0.0,,2013 AV P 20,2014 AV p 21,2015 CAFR p 67,2016 CAFR p 73,0.16187909629585395,0.16187909629585395,0.5143627111124384,0.16187909629585395,0.3176470588235294,0.6463235294117647,0,0,3.2
1527,448,0,h,ActCostMeth_GASB,2720,32,0.05220588235294118,0.0,0.0,0.0,0.0,Entry Age Normal,Projected Unit Credit,,Individual Entry Age Normal,Projected Unit Credit.,0.5192529192226577,0.16024902692578072,0.16024902692578072,0.16024902692578072,0.011764705882352941,0.05220588235294118,0,0,2.6
1528,449,0,h,AssetValMeth_GASB,2720,259,0.061397058823529416,0.0,0.0,0.0,0.0,5-year smoothed market related value.,Market Value.,5-year market related value.,5-year smoothed market,5- market related value,0.08651199019496458,0.02669886240969027,0.8600902849856548,0.02669886240969027,0.09522058823529411,0.061397058823529416,0,0,3.6
1529,450,0,h,FundingMeth_GASB,2720,11,0.1025735294117647,0.0,0.0,0.0,0.0,Level Percent Open,Level Percent Closed,Level Dollar Open,Level Percent Fixed,Level Dollar Fixed,0.7762296192813212,0.07459012690622623,0.07459012690622623,0.07459012690622623,0.004044117647058824,0.1025735294117647,0,0,3.0
1530,451,3,k,COLA_Verabatim,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1531,452,3,k,COLA_Code,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.057055612340523414,0.4342051110366085,0.01861628238211464,0.4901229942407535,0.0,1.0,0,0,0.0
1532,453,1,a,InflationAssumption_GASB,2720,43,0.10882352941176472,0.055,0.0340379129999999,0.0,0.00648331599999999,0.045,0.03,0.035,0.0312,,0.00033879228384794805,0.998983623148456,0.00033879228384794805,0.00033879228384794805,0.015808823529411764,0.10882352941176472,1,0,0.8
1533,454,1,a,InvestmentReturnAssumption_GASB,2720,64,0.04852941176470588,0.09,0.07835194200000001,0.035,0.004566318,0.08,0.0825,,0.09,0.0875,4.453040847247133e-05,0.9998664087745825,4.453040847247133e-05,4.453040847247133e-05,0.023529411764705882,0.04852941176470588,1,0,0.8
1534,455,0,i,ActCostMethCode_GASB,2720,5,0.05514705882352941,5.0,1.41439688699999,1.0,0.872330238,1,2,,4,3,0.0007348776797436016,0.998322187741427,0.0007031564073015767,0.00023977817152798242,0.001838235294117647,0.05514705882352941,1,0,0.8
1535,456,0,i,AssetValMethCode_GASB,2720,2,0.06948529411764706,1.0,0.062030818,0.0,0.24121151600000001,0,1,,1,0,0.0014171504261361674,0.9982394594708588,0.00017169505150244223,0.00017169505150244223,0.0007352941176470588,0.06948529411764706,1,0,0.8
1536,457,0,i,AssetSmoothingPeriod_GASB,2720,9,0.10955882352941176,10.0,4.5623451689999905,0.0,1.88085292199999,5,,4,7,10,0.0018189592936284043,0.994543122119115,0.0018189592936284043,0.0018189592936284043,0.0033088235294117647,0.10955882352941176,1,0,0.8
1537,458,0,i,FundingMethCode1_GASB,2720,2,0.12573529411764706,1.0,0.780067283,0.0,0.41420081700000005,1,0,,0,0,0.01481795679615202,0.9815915000852702,0.0017952715592888145,0.0017952715592888145,0.0007352941176470588,0.12573529411764706,1,0,0.8
1538,459,0,i,FundingMethCode2_GASB,2720,3,0.17058823529411765,3.0,2.055851064,1.0,0.982777844,1,3,2,,,0.0019766409768402307,0.997081596206984,0.0007022826113497298,0.00023948020482605548,0.0011029411764705882,0.17058823529411765,1,0,0.6
1539,460,1,a,UAALAmortPeriod_GASB,2720,140,0.18382352941176472,100.0,25.88370797,0.0,9.367309574,40,20,30,29.8,29.9,0.0018189592936284043,0.994543122119115,0.0018189592936284043,0.0018189592936284043,0.051470588235294115,0.18382352941176472,1,0,1.0
1540,461,1,a,BlendedDiscountRate,2720,69,0.8466911764705882,0.09,0.073464988,0.0285,0.00903556,,0.08,0.0775,0.0785,0.075,4.453040847247133e-05,0.9998664087745825,4.453040847247133e-05,4.453040847247133e-05,0.02536764705882353,0.8466911764705882,1,0,0.8
1541,462,2,d,ActValDate_GASBAssumptions,2720,163,0.03970588235294117,0.0,0.0,0.0,0.0,2001-09-30 00:00:00,2002-09-30 00:00:00,2003-09-30 00:00:00,2004-09-30 00:00:00,2005-09-30 00:00:00,0.028264704782851643,0.028264704782851643,0.9152058856514452,0.028264704782851643,0.059926470588235296,0.03970588235294117,0,0,2.0
1542,463,2,d,source_FundingAndMethods,2720,572,0.7492647058823529,0.0,0.0,0.0,0.0,,p. 29 DEVELOPMENT OF THE ACTUARIAL VALUE OF ASSETS,p. 30 DEVELOPMENT OF THE ACTUARIAL VALUE OF ASSETS,2015 AV p. 30 DEVELOPMENT OF THE ACTUARIAL VALUE OF ASSETS,p. 19 DEVELOPMENT OF THE ACTUARIAL VALUE OF ASSETS,0.07703559819717377,0.07703559819717377,0.7688932054084787,0.07703559819717377,0.21029411764705883,0.7492647058823529,0,0,7.6
1543,464,0,h,AssetValMeth,2720,3,0.9966911764705882,0.0,0.0,0.0,0.0,,Smoothed 5-year,Market,Smoothed,Smoothed 5-year,0.623287060592338,0.07206261733989094,0.2325877047278802,0.07206261733989094,0.0011029411764705882,0.9966911764705882,0,0,1.2
1544,466,2,h,AssetValMeth_note,2720,18,0.9628676470588236,0.0,0.0,0.0,0.0,,"The actuarial value of assets is equal to the market value of assets less a five-year phase in of the Excess (Shortfall) between expected investment return and actual income. The expected investment return each year is calculated based on the actuarial value of assets with the difference from actual income smoothed in over five years in 20% increments. If the current years difference is opposite sign of any of the prior years deferred Excesses/(Shortfalls), then the prior years bases (starting with the oldest) are reduced dollar for dollar along with the current years base. Any remaining bases are then recognized over five years (20% per year) from their initial creation. If the resulting preliminary asset value is less than 80% or more than 120% of the market value of assets, then 1/3 of the amount outside of the 80%-120% corridor is recognized in the final actuarial value of assets.","If expected actuarial assets are greater than market assets then actuarial assets can be no lower than market assets.  If expected actuarial assets are less than market assets, then actuarial assets can be no greater than market assets.",Expected Actuarial Assets includes unrecognized gain/losses from prior years.,Expected market returns are net of admin and investment expenses.,0.20922522509096333,0.06514614552487848,0.6604824838592795,0.06514614552487848,0.006617647058823529,0.9628676470588236,0,0,41.2
1545,467,3,k,ActCostMeth,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1546,468,3,k,ActCostMeth_note,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1547,469,3,k,FundingMeth,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1548,470,3,k,FundingMeth_note,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1549,471,1,a,MktAssets_Smooth,2720,737,0.7235294117647059,180633000.0,16485512.02,17425.353,27863332.49,,9116551.305,10012966.73,10803109.97,10485255.75,9.878940423066031e-07,0.9999970363178728,9.878940423066031e-07,9.878940423066031e-07,0.27095588235294116,0.7235294117647059,1,0,0.8
1550,472,1,a,ActAssets_Smooth,2720,717,0.7305147058823529,182772000.0,16767673.64,12073.595,28111942.41,,9116551.305,9546458.563,10134581.26,10589258.42,9.878940423066031e-07,0.9999970363178728,9.878940423066031e-07,9.878940423066031e-07,0.2636029411764706,0.7305147058823529,1,0,0.8
1551,473,1,a,NetFlows_smooth,2720,709,0.7327205882352941,1326035.0,-518024.0401,-7494055.759,1014435.622,,-372620.296,-404298.578,-393234.668,-448240.411,9.878940423066031e-07,0.9999970363178728,9.878940423066031e-07,9.878940423066031e-07,0.26066176470588237,0.7327205882352941,1,0,0.8
1552,474,0,e,AssetValMethCode,2720,2,0.7459558823529412,1.0,0.0607814759999999,0.0,0.23892904399999898,,0,1,0,0,0.0014171504261361674,0.9982394594708588,0.00017169505150244223,0.00017169505150244223,0.0007352941176470588,0.7459558823529412,1,0,0.8
1553,475,0,e,SmoothingReset,2720,2,0.7772058823529412,1.0,0.062706271,0.0,0.24243389699999898,,1,0,1,1,0.00046283413671614716,0.9991934475924468,0.00017185913541849538,0.00017185913541849538,0.0007352941176470588,0.7772058823529412,1,0,0.8
1554,476,0,e,GainlossConcept,2720,2,0.7573529411764706,1.0,0.251515152,0.0,0.4338839479999989,,0,1,1,0,0.00046283413671614716,0.9991934475924468,0.00017185913541849538,0.00017185913541849538,0.0007352941176470588,0.7573529411764706,1,0,0.8
1555,477,3,a,GainLossBase_1,2720,1,0.7573529411764706,1.0,1.0,1.0,0.0,,1,,1,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0003676470588235294,0.7573529411764706,1,0,0.4
1556,478,0,a,GainLossBase_2,2720,3,0.7573529411764706,4.0,2.7772727269999904,1.0,0.9772093000000001,,2,4,1,1,0.0006461039892828727,0.9988740745620382,0.00023991072433945094,0.00023991072433945094,0.0011029411764705882,0.7573529411764706,1,0,0.8
1557,479,1,a,GainLoss,2720,303,0.8845588235294117,9818506.58399999,36131.09601,-10564567.02,1402559.9630000002,,583135.205,398308.701,-720304.016,856255.357,9.878940423066031e-07,0.9999970363178728,9.878940423066031e-07,9.878940423066031e-07,0.11139705882352942,0.8845588235294117,1,0,0.8
1558,480,0,a,GainLossPeriod,2720,2,0.7628676470588235,1.0,0.060465116,0.0,0.23834656699999898,,0,1,1,,0.00046283413671614716,0.9991934475924468,0.00017185913541849538,0.00017185913541849538,0.0007352941176470588,0.7628676470588235,1,0,0.6
1559,481,1,a,PhaseInPercent,2720,12,0.7566176470588235,1.0,0.480941591,0.066666667,0.304426013,,0.2,0.142857143,0.9,0.25,0.00014300105064556605,0.9997679469026755,4.4526023339281036e-05,4.4526023339281036e-05,0.004411764705882353,0.7566176470588235,1,0,0.8
1560,482,1,a,PhaseInPeriods,2720,7,0.7503676470588235,10.0,4.761413844,1.0,2.253895023,,5,7,10,4,0.00024000821405953306,0.9992799753578214,0.00024000821405953306,0.00024000821405953306,0.002573529411764706,0.7503676470588235,1,0,0.8
1561,483,0,e,PhaseInType,2720,2,0.7889705882352941,1.0,0.566202091,0.0,0.495597905,,0,1,,0,0.04505339371447918,0.9514662576642072,0.0017401743106568552,0.0017401743106568552,0.0007352941176470588,0.7889705882352941,1,0,0.6
1562,484,0,e,GainLossRecognition,2720,2,0.7775735294117647,1.0,0.507438017,0.0,0.49994467299999895,,0,1,1,,0.004883602491283025,0.9914896481603028,0.0018133746742069765,0.0018133746742069765,0.0007352941176470588,0.7775735294117647,1,0,0.6
1563,485,0,i,AssetSmoothingBaseline,2720,2,0.7599264705882353,4.0,2.603369066,1.0,1.49643404,,4,1,1,4,0.0006461039892828727,0.9988740745620382,0.00023991072433945094,0.00023991072433945094,0.0007352941176470588,0.7599264705882353,1,0,0.8
1564,486,0,e,ExpectedReturnMethod,2720,2,0.8716911764705882,2.0,1.679083095,1.0,0.466828925,,1,2,,2,0.0006458045720689361,0.9984111767972204,0.0007032190856889045,0.00023979954502177647,0.0007352941176470588,0.8716911764705882,1,0,0.6
1565,487,0,e,AddSubtractGainLoss,2720,2,0.7599264705882353,1.0,0.543644717,0.0,0.498091496,,1,0,,1,0.004883602491283025,0.9914896481603028,0.0018133746742069765,0.0018133746742069765,0.0007352941176470588,0.7599264705882353,1,0,0.6
1566,488,1,a,UpperCorridor,2720,11,0.8911764705882353,1.5,1.199763514,0.8,0.10097637300000001,,1.2,1.25,1.1,1.12,0.00014300105064556605,0.9997679469026755,4.4526023339281036e-05,4.4526023339281036e-05,0.004044117647058824,0.8911764705882353,1,0,0.8
1567,489,1,a,LowerCorridor,2720,11,0.8911764705882353,1.2,0.800912162,0.5,0.10080509900000001,,0.8,0.75,0.9,0.88,0.00014300105064556605,0.9997679469026755,4.4526023339281036e-05,4.4526023339281036e-05,0.004044117647058824,0.8911764705882353,1,0,0.8
1568,490,3,k,ActCostMethCode,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.057055612340523414,0.4342051110366085,0.01861628238211464,0.4901229942407535,0.0,1.0,0,0,0.0
1569,491,3,k,FundMethCode_1,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.057055612340523414,0.4342051110366085,0.01861628238211464,0.4901229942407535,0.0,1.0,0,0,0.0
1570,492,3,k,FundMethCode_2,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.057055612340523414,0.4342051110366085,0.01861628238211464,0.4901229942407535,0.0,1.0,0,0,0.0
1571,493,1,a,PayrollGrowthAssumption,2720,25,0.8279411764705882,4.0,0.045458547,0.0,0.18308251899999897,,0.0325,0.0362,0.05,0.045,0.00010241226311814608,0.9998338118303796,3.1887953250982315e-05,3.1887953250982315e-05,0.009191176470588236,0.8279411764705882,1,0,0.8
1572,495,1,a,RemainingAmortPeriod,2720,21,0.9753676470588236,9999.0,176.980597,20.0,1209.013009,,30,35,34,33,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.007720588235294118,0.9753676470588236,1,0,0.8
1573,496,3,k,UAALYearEstablished,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01012664451245582,0.7131359436811322,0.01012664451245582,0.26661076729395616,0.0,1.0,0,0,0.0
1574,497,1,a,WageInflation,2720,24,0.8378676470588236,4.5,0.048200907,0.0225,0.212815465,,0.0325,0.0312,0.05,0.045,1.345098917430957e-05,0.9999781725820482,4.188214388691241e-06,4.188214388691241e-06,0.008823529411764706,0.8378676470588236,1,0,0.8
1575,498,2,b,source_GASBSchedules,2720,438,0.7547794117647059,0.0,0.0,0.0,0.0,,SOF: 2014 ERS AV p 20;  ARC: 2014 CAFR. Assumed employer contribution was exactly equal to ARC.,SOF: 2015 AV P . 20 GASB67: 2015 ERS-TRS CAFR p 46,No AV,2014 ERS-TRS CAFR p 55-54,0.16283457346161728,0.16283457346161728,0.5114962796151482,0.16283457346161728,0.1610294117647059,0.7547794117647059,0,0,7.2
1576,499,0,h,AJ,2720,4,0.9933823529411764,0.0,0.0,0.0,0.0,,Payroll Note.,Excel Sheet,ARC Note,ARC FYE (Check),0.517034873429926,0.16098837552335793,0.16098837552335793,0.16098837552335793,0.0014705882352941176,0.9933823529411764,0,0,1.8
1577,500,3,k,AK,2720,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.01936048651127693,0.4515628858008799,0.01936048651127693,0.5097161411765664,0.0,1.0,0,0,0.0
1578,501,1,a,ActAssets_GASB,2720,2653,0.021691176470588238,302418000.0,15948869.6,5377.29,28039873.8,8028471,8100846,8312500,8563945,8935358,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.9753676470588235,0.021691176470588238,1,0,1.0
1579,502,1,a,ActLiabilities_GASB,2720,2643,0.025367647058823533,413700000.0,20044292.78,155146.0,33869768.0,8010123,8493469,9124279,9546478,10634976,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.9716911764705882,0.025367647058823533,1,0,1.0
1580,503,1,a,ActFundedRatio_GASB,2720,1389,0.025367647058823533,1.9739565940000001,0.800287395,0.0024,0.197235093,1.002,0.954,0.911,0.897,0.84,4.453040847247133e-05,0.9998664087745825,4.453040847247133e-05,4.453040847247133e-05,0.5106617647058823,0.025367647058823533,1,0,1.0
1581,504,1,a,UAAL_GASB,2720,2640,0.025367647058823533,111282000.0,4036335.23899999,-17705000.0,8416160.03799999,-18348,392623,811779,982533,1699618,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.9705882352941176,0.025367647058823533,1,0,1.0
1582,505,1,a,ActLiabilities_other,2720,17,0.0,72200.0,327.3529412,0.0,4330.467682,0,72200,71700,66400,63500,4.056080706811074e-05,0.9997934180370558,0.00012546034880781752,4.056080706811074e-05,0.00625,0.0,1,0,1.0
1583,506,1,a,payroll,2720,2671,0.012867647058823529,47458000.0,3546210.1960000005,3795.0,5567154.209,2408543,2547775,2677025,2702393,2982122,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.981985294117647,0.012867647058823529,1,0,1.0
1584,507,1,a,RequiredContribution,2720,2619,0.02022058823529412,10892489.0,487101.1879,0.0,874758.0087,122483,123887,154218,170713,195846,4.056425095442778e-05,0.9998783072471366,4.056425095442778e-05,4.056425095442778e-05,0.9628676470588236,0.02022058823529412,1,0,1.0
1585,508,1,a,PercentReqContPaid,2720,1107,0.022794117647058826,17.2766,0.94607016,0.0,0.517710264,1,,1.053,1.029,1.103,0.0018189592936284043,0.994543122119115,0.0018189592936284043,0.0018189592936284043,0.40698529411764706,0.022794117647058826,1,0,0.8
1586,509,1,a,ARC,2720,2348,0.1213235294117647,7988036.866,447975.1801,0.0,771135.8733,122483,123887,154218,170713,195846,4.056425095442778e-05,0.9998783072471366,4.056425095442778e-05,4.056425095442778e-05,0.8632352941176471,0.1213235294117647,1,0,1.0
1587,510,1,a,PercentARCPaid,2720,940,0.12683823529411764,17.2766,0.944602284,0.0,0.530978823,1,,1.053,1.029,1.103,0.0018189592936284043,0.994543122119115,0.0018189592936284043,0.0018189592936284043,0.34558823529411764,0.12683823529411764,1,0,0.8
1588,511,1,a,TotalPensionLiability,2720,492,0.8183823529411764,437300624.0,28088891.15,464828.657,46956246.86,,15525291,15961667,30437059,31338446,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.18088235294117647,0.8183823529411764,1,0,0.8
1589,512,1,a,NetPosition,2720,487,0.8202205882352941,191822000.0,18297513.04,17425.353,28220309.84,,10803110,10551904,20641739,22253818,5.327567147314095e-06,0.9999840172985582,5.327567147314095e-06,5.327567147314095e-06,0.17904411764705883,0.8202205882352941,1,0,0.8
