,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
157,Unusable,k,ActCostMeth_note,2720,0,100.0,0.0,0.0,0.0,0.0,,,,,
158,Unusable,k,FundingMeth_note,2720,0,100.0,0.0,0.0,0.0,0.0,,,,,
159,Usable Directly Numeric,a,ActLiabilities_other,2720,17,0.0,72200.0,327.3529412,0.0,4330.467682,0,72200,71700,66400,63500
160,Usable Directly Numeric,a,other,2720,292,7.683823529,0.297477931,0.012088176,-0.00699999999999999,0.0304376939999999,0,0.001,0.0037,0.0076,0.0117
161,Usable Directly Numeric,a,contrib_EE_other,2720,153,94.30147059,739798.897999999,10576.87536,0.0,59414.08293,,17316.362,15808,29093,0.393
162,Usable Directly Numeric,a,contrib_ER_other,2720,170,93.67647059,887500.0,81328.98572,-6032.0,192991.8894,,1824.405,2151.786,2121.397,2765.422
163,Usable Directly Numeric,a,contrib_other,2720,634,69.11764706,4330373.948,34795.65769,-0.149,194261.928999999,1273,2091,2521,1575,2185
164,Usable Directly Numeric,a,income_OtherInvestments,2720,839,68.86029412,4929295.0,89199.54115,-795223.0,352779.4706,,2961.955,21719,18926.446,59727.877
165,Usable Directly Numeric,a,expense_OtherInvestments,2720,35,98.71323529,-3.768,-46655.55637,-831445.0,169420.0348,,-831445,-620967,-20154,-15097
166,Usable Directly Numeric,a,income_OtherAdditions,2720,1366,46.32352941,1903750.538,8837.728218,-1248988.0,95887.9215,,5,73,69,107
167,Usable Directly Numeric,a,expense_OtherBenefits,2720,450,82.61029412,51260.7979999999,-27973.57034,-1567209.0,105624.7967,-24906,-24965,-25056,-31406,-30960
168,Usable Directly Numeric,a,expense_OtherDeductions,2720,1082,57.79411765,41199.0,-28269.7620699999,-2541024.0,161970.6869,-2530,-2022,-2210,-2755,-3368
169,Usable Directly Categorical,h,source_ActCosts,2720,1432,20.51470588,0.0,0.0,0.0,0.0,,pg 5 :SECTION I - SUMMARY OF PRINCIPAL RESULTS,pg 7 :SECTION I - SUMMARY OF PRINCIPAL RESULTS,pg 5 :SECTION I - SUMMARY OF PRINCIPAL RESULTS. (member cont page 22 ),pg 5 :SECTION I - SUMMARY OF PRINCIPAL RESULTS. (member cont page 29)
170,Usable Directly Numeric,a,beneficiaries_other,2720,322,7.977941176,45059.0,629.3815421,0.0,3994.464603,0,428,923,1440,1753
171,Usable Directly Numeric,a,OtherMembers,2720,147,94.375,43272.0,4908.607843,0.0,10878.66969,,130,138,340,352
172,Usable Directly Numeric,a,PVFB_other,2720,12,99.48529412,1650763.5,560369.9106,2500.0,602912.6673,,1318879.875,1390054.5,1526606.75,1650763.5
173,Unusable,i,PlanLevelData,2720,1,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1
174,Context_Specific,m,PlanFullName,2720,114,31.76470588,0.0,0.0,0.0,0.0,Employees Retirement System of Alabama,Teachers' Retirement System of Alabama,State of Alaska Public Employees Retirement System,State of Alaska Teachers Retirement System,Arizona Public Safety Personnel Retirement System
175,Usable Directly Categorical,h,EmployeeTypeCovered,2720,5,0.0,0.0,0.0,0.0,0.0,Plan covers state and local employees,Plan covers teachers,Plan covers police and/or fire,Plan covers local employees,Plan covers state employees
176,Usable Directly Categorical,h,SocSecCovered_verbatim,2720,5,0.0,0.0,0.0,0.0,0.0,Plan members covered by Social Security,Plan members not covered by Social Security,Most plan members covered by Social Security (each participating district decides their own SS participation).,Most plan members covered by Social Security (each participating county or district decides their own SS participation).,"Plan A members are not covered by Social Security, Plan B members are covered by Social Security"
177,Usable Directly Categorical,h,CostStructure,2720,7,0.0,0.0,0.0,0.0,0.0,"Multiple employer, agent plan","Multiple employer, cost sharing plan",Single employer,Single employer cost sharing plan,"Multiemployer, cost sharing plan"
178,Context_Specific,m,BenefitsWebsite,2720,143,5.882352941,0.0,0.0,0.0,0.0,http://www.rsa-al.gov/index.php/members/ers/,http://www.rsa-al.gov/index.php/members/trs/,http://doa.alaska.gov/drb/resources/booklets.html,http://www.psprs.com/sys_psprs/cato_ps_main.htm,https://www.azasrs.gov/content/members
179,Usable Directly Categorical,h,ReportingDateNotes,2720,3,99.88970588,0.0,0.0,0.0,0.0,,Check date,No AV,six months ended 6/30/2006,Check date
180,Usable Directly Categorical,e,DataEntryCode,2720,2,96.17647059,2.0,1.192307692,1.0,0.394113491,,1,2,2,2
181,Usable Directly Categorical,h,AssetValMeth_GASB,2720,259,6.139705882,0.0,0.0,0.0,0.0,5-year smoothed market related value.,Market Value.,5-year market related value.,5-year smoothed market,5- market related value
182,Unusable,k,ActCostMeth_note,2720,0,100.0,0.0,0.0,0.0,0.0,,,,,
183,Unusable,k,FundingMeth_note,2720,0,100.0,0.0,0.0,0.0,0.0,,,,,
184,Usable Directly Numeric,a,ActLiabilities_other,2720,17,0.0,72200.0,327.3529412,0.0,4330.467682,0,72200,71700,66400,63500
185,Usable Directly Numeric,a,other,2720,292,7.683823529,0.297477931,0.012088176,-0.00699999999999999,0.0304376939999999,0,0.001,0.0037,0.0076,0.0117
186,Usable Directly Numeric,a,contrib_EE_other,2720,153,94.30147059,739798.897999999,10576.87536,0.0,59414.08293,,17316.362,15808,29093,0.393
187,Usable Directly Numeric,a,contrib_ER_other,2720,170,93.67647059,887500.0,81328.98572,-6032.0,192991.8894,,1824.405,2151.786,2121.397,2765.422
188,Usable Directly Numeric,a,contrib_other,2720,634,69.11764706,4330373.948,34795.65769,-0.149,194261.928999999,1273,2091,2521,1575,2185
189,Usable Directly Numeric,a,income_OtherInvestments,2720,839,68.86029412,4929295.0,89199.54115,-795223.0,352779.4706,,2961.955,21719,18926.446,59727.877
190,Usable Directly Numeric,a,expense_OtherInvestments,2720,35,98.71323529,-3.768,-46655.55637,-831445.0,169420.0348,,-831445,-620967,-20154,-15097
191,Usable Directly Numeric,a,income_OtherAdditions,2720,1366,46.32352941,1903750.538,8837.728218,-1248988.0,95887.9215,,5,73,69,107
192,Usable Directly Numeric,a,expense_OtherBenefits,2720,450,82.61029412,51260.7979999999,-27973.57034,-1567209.0,105624.7967,-24906,-24965,-25056,-31406,-30960
193,Usable Directly Numeric,a,expense_OtherDeductions,2720,1082,57.79411765,41199.0,-28269.7620699999,-2541024.0,161970.6869,-2530,-2022,-2210,-2755,-3368
194,Usable Directly Numeric,a,beneficiaries_other,2720,322,7.977941176,45059.0,629.3815421,0.0,3994.464603,0,428,923,1440,1753
195,Usable Directly Numeric,a,OtherMembers,2720,147,94.375,43272.0,4908.607843,0.0,10878.66969,,130,138,340,352
196,Usable Directly Numeric,a,PVFB_other,2720,12,99.48529412,1650763.5,560369.9106,2500.0,602912.6673,,1318879.875,1390054.5,1526606.75,1650763.5
197,Unusable,i,PlanLevelData,2720,1,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1
198,Usable Directly Categorical,h,Breed_Description,82545,1217,0.002422920831,0.0,0.0,0.0,0.0,PAPILLON,MALTESE CROSS,JACK RUSSELL TERRIER,POODLE MINATURE CROSS,MALTESE
199,Usable Directly Categorical,h,Status_Description,82545,4,99.00781392,0.0,0.0,0.0,0.0,DECEASED,NORMAL,NORMAL MULTIPLE,LEFT COUNCIL AREA,
200,Usable Directly Categorical,h,Breed_Description_primary,158026,2292,2.02055358,0.0,0.0,0.0,0.0,HUSKY,JACK RUSSELL TERRIER,BULL TERRIER,CROSS BREED CAT,LABRADOR
201,Usable Directly Categorical,h,Breed_Description_secondary,158026,53,99.86774328,0.0,0.0,0.0,0.0,,Ter,TerMal,PoodToy,Ret
202,Usable Directly Categorical,f,Status_Description,158026,20,93.34982851,0.0,0.0,0.0,0.0,CATEGORY 2,CATEGORY 1,CATEGORY 2,CATEGORY 2 PENSIONER,CATEGORY 1 PENSIONER
203,Usable Directly Numeric,a,Animal Date of Birth,158026,30,97.40865427,2016.0,2008.852503,1986.0,4.4684462,,2011,1995,1987,1996
204,Context_Specific,m,original_title,10000,9274,5.85,0.0,0.0,0.0,0.0,The Hunger Games,Harry Potter and the Philosopher's Stone,Twilight,To Kill a Mockingbird,The Great Gatsby
205,Context_Specific,m,title,10000,9964,0.0,0.0,0.0,0.0,0.0,"The Hunger Games (The Hunger Games, #1)","Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","Twilight (Twilight, #1)",To Kill a Mockingbird,The Great Gatsby
206,Usable Directly Numeric,a,work_text_reviews_count,10000,4581,0.0,155254.0,2919.9553,3.0,6124.071905,155254,75867,95009,72586,51992
207,Context_Specific,m,HistDist,277131,34,,0.0,0.0,0.0,0.0,DUMBO Historic District,,Fulton Ferry Historic District,Vinegar Hill Historic District,Borough Hall Skyscraper Historic Distric
208,Usable Directly Categorical,g,EDesigNum,277131,129,,0.0,0.0,0.0,0.0,,E-231,E-84,E-83,R-110
209,Context_Specific,m,HistDist,89830,12,,0.0,0.0,0.0,0.0,,Mott Haven Historic District,Bertine Block Historic District,Mott Haven East Historic District,Grand Concourse Historic District
210,Context_Specific,o,Sanborn,89830,1126,,0.0,0.0,0.0,0.0,209S016,,209S026,209N084,209N083
211,Usable Directly Categorical,g,EDesigNum,89830,57,,0.0,0.0,0.0,0.0,E-143,,E-52,E-53,E-227
212,Context_Specific,o,HistDist,42958,74,,0.0,0.0,0.0,0.0,Governors Island Historic District,,Ellis Island Historic District,Fraunces Tavern Block Historic District,Stone Street Historic District
213,Context_Specific,o,Sanborn,42958,1087,,0.0,0.0,0.0,0.0,199 999,1 99 999,101N100,11N 100,101S087
214,Context_Specific,o,HistDist,324403,12,,0.0,0.0,0.0,0.0,,Hunters Point Historic District,Sunnyside Gardens Historic District,Jackson Heights Historic District,Stockholm Street Historic District
215,Usable Directly Categorical,g,EDesigNum,324403,108,,0.0,0.0,0.0,0.0,,E-213,E-129,R-167,E-65
216,Context_Specific,o,HistDist,124048,3,,0.0,0.0,0.0,0.0,,St. George / New Brighton Historic Distr,St. Paul's Avenue-Stapleton Heights Hist,New York City Farm Colony- Seaview Hospi,St. George / New Brighton Historic Distr
217,Usable Directly Categorical,h,orchestra,21607,12,,0.0,0.0,0.0,0.0,New York Philharmonic,Musicians from the New York Philharmonic,New York Symphony,Members of NY Philharmonic,New/National Symphony Orchestra
218,Usable Directly Categorical,h,movement,806179,4732,,0.0,0.0,0.0,0.0,,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",Overture,Duet,"""In Des Lebens Fruhlingstagen...O spur ich nicht linde,"" Florestan (aria)"
219,Context_Specific,n,id,82793,13907,,0.0,0.0,0.0,0.0,38e072a7-8fc9-4f9a-8eac-3957905c0002,c7b2b95c-5e0b-431c-a340-5b37fc860b34,894e1a52-1ae5-4fa7-aec0-b99997555a37,34ec2c2b-3297-4716-9831-b538310462b7,610a4acc-94e4-4cd6-bdc1-8ad020edc7e9
220,Usable Directly Categorical,f,DataSource,403984,33,,0.0,0.0,0.0,0.0,YRBSS,BRFSS,NVSS,ACS 5-Year Estimates,State Inpatient Data
221,Context_Specific,n,DataValueFootnoteSymbol,403984,19,,0.0,0.0,0.0,0.0,,-,****,*,
222,Usable Directly Categorical,h,DatavalueFootnote,403984,20,,0.0,0.0,0.0,0.0,,No data available,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,50 States + DC: US Median,
223,Unusable,k,Sentence #,1048575,47959,,0.0,0.0,0.0,0.0,Sentence: 1,,Sentence: 2,Sentence: 3,Sentence: 4
224,Usable Directly Categorical,g,SPDist2,277131,2,,0.0,0.0,0.0,0.0,,EC-5,EC-6,EC-5,EC-6
225,Unusable,l,SPDist3,277131,1,,0.0,0.0,0.0,0.0,,EC-6,EC-6,,EC-6
226,Unusable,l,LtdHeight,277131,1,,0.0,0.0,0.0,0.0,,LH-1,LH-1,,LH-1
227,Usable Directly Numeric,a,OtherArea,277131,3190,,24000000.0,533.3421234,0.0,49638.43411,0,68620,9585,5000,9200
228,Usable Directly Categorical,g,SPDist1,89830,10,,0.0,0.0,0.0,0.0,MX-1,,MX-13,HRW,MX-7
229,Usable Directly Numeric,a,OtherArea,89830,1658,,5502107.0,691.407581,0.0,22907.81201,0,3816,4920,1232,1000
230,Usable Directly Categorical,g,LtdHeight,42958,2,,0.0,0.0,0.0,0.0,,LH-1,LH-1A,LH-1A,
231,Usable Directly Numeric,a,OtherArea,42958,2969,,13435076.0,3892.392476,0.0,77868.98552,2725731,541886,603130,0,280000
232,Usable Directly Categorical,g,EDesigNum,42958,137,,0.0,0.0,0.0,0.0,,E-61,R-77,E-257,E-87
233,Usable Directly Numeric,a,OtherArea,324403,2502,,14417607.0,406.1406399,0.0,36066.87097,0,2938,1549,389,26900
234,Unusable,l,SPDist2,124048,1,,0.0,0.0,0.0,0.0,,NA-1,NA-1,NA-1,NA-1
235,Usable Directly Numeric,a,OtherArea,124048,655,,757858.0,157.2415033,0.0,5399.920678,0,87875,156334,106200,765
236,Usable Directly Categorical,g,ZoneMap,124048,27,,0.0,0.0,0.0,0.0,21c,40d,21a,21b,20d
237,Unusable,l,Description,841,809,,1212.0,1210.0,1209.0,1.303840481,1209,1209,1210,1211,1212
238,Usable Directly Numeric,a,Notes and coin in circulation,841,162,,73.0,71.0,69.0,2.0,,,73,71,69
239,Context_Specific,n,id,21607,13954,,0.0,0.0,0.0,0.0,38e072a7-8fc9-4f9a-8eac-3957905c0002,c7b2b95c-5e0b-431c-a340-5b37fc860b34,894e1a52-1ae5-4fa7-aec0-b99997555a37,34ec2c2b-3297-4716-9831-b538310462b7,610a4acc-94e4-4cd6-bdc1-8ad020edc7e9
240,Context_Specific,n,id,806179,13954,,0.0,0.0,0.0,0.0,38e072a7-8fc9-4f9a-8eac-3957905c0002,c7b2b95c-5e0b-431c-a340-5b37fc860b34,894e1a52-1ae5-4fa7-aec0-b99997555a37,34ec2c2b-3297-4716-9831-b538310462b7,610a4acc-94e4-4cd6-bdc1-8ad020edc7e9
241,Usable Directly Categorical,f,orchestra,806179,12,,0.0,0.0,0.0,0.0,New York Philharmonic,Musicians from the New York Philharmonic,,New York Symphony,Members of NY Philharmonic
242,Usable Directly Categorical,f,orchestra,56194,12,,0.0,0.0,0.0,0.0,New York Philharmonic,Musicians from the New York Philharmonic,New York Symphony,Members of NY Philharmonic,New/National Symphony Orchestra
243,Context_Specific,n,id,56194,10422,,0.0,0.0,0.0,0.0,38e072a7-8fc9-4f9a-8eac-3957905c0002,c7b2b95c-5e0b-431c-a340-5b37fc860b34,894e1a52-1ae5-4fa7-aec0-b99997555a37,34ec2c2b-3297-4716-9831-b538310462b7,610a4acc-94e4-4cd6-bdc1-8ad020edc7e9
244,Usable Directly Categorical,f,orchestra,82793,12,,0.0,0.0,0.0,0.0,New York Philharmonic,Musicians from the New York Philharmonic,New York Symphony,Members of NY Philharmonic,New/National Symphony Orchestra
245,Usable Directly Categorical,h,DataValueUnit,403984,14,,0.0,0.0,0.0,0.0,%,,Number,,"cases per 1,000,000"
246,Usable Directly Categorical,h,DataValueType,403984,19,,0.0,0.0,0.0,0.0,Crude Prevalence,Age-adjusted Prevalence,Number,Mean,Age-adjusted Mean
247,Usable Directly Numeric,a,DataValue,403984,20116,,0.0,0.0,0.0,0.0,22,30.7,27.6,34.8,28.9
248,Usable Directly Numeric,a,DataValueAlt,403984,18764,,3967333.0,727.0472564,0.0,17983.45682,22,30.7,27.6,34.8,28.9
249,Usable Directly Categorical,h,purchaser_type_name,466566,10,,0.0,0.0,0.0,0.0,Freddie Mac (FHLMC),"Life insurance company, credit union, mortgage bank, or finance company",Loan was not originated or was not sold in calendar year covered by register,Ginnie Mae (GNMA),Fannie Mae (FNMA)
250,Unusable,l,quantity_footnotes,1189482,1,,1.0,1.0,1.0,0.0,,1,,,1
251,Usable Directly Numeric,a,Number of Reviews,125527,2079,,16478.0,125.1849829,2.0,310.831873899999,136,812,567,564,316
252,Usable Directly Numeric,a,number_of_reviews,10000,194,,0.0,0.0,0.0,0.0,15,2,17,1,3
253,Usable Directly Numeric,a,Review_Total_Negative_Word_Counts,515738,402,,408.0,18.53945026,0.0,29.6908018999999,397,0,42,210,140
254,Usable Directly Numeric,a,Total_Number_of_Reviews,515738,1142,,16670.0,2743.743944,43.0,2317.462622,1403,1831,2619,4380,171
255,Usable Directly Numeric,a,Review_Total_Positive_Word_Counts,515738,365,,395.0,17.7764582,0.0,21.80416412,11,105,21,26,8
256,Usable Directly Numeric,a,Total_Number_of_Reviews_Reviewer_Has_Given,515738,198,,355.0,7.16600095399999,1.0,11.04021695,7,9,1,3,6
257,Usable Directly Numeric,a,Reviewer_Score,515738,37,,10.0,8.39507657,2.5,1.637854531,2.9,7.5,7.1,3.8,6.7
258,Usable Directly Categorical,h,denial_reason_name_3,466566,9,,0.0,0.0,0.0,0.0,,Other,Credit history,"Insufficient cash (downpayment, closing costs)",Employment history
259,Usable Directly Categorical,h,denial_reason_name_2,466566,9,,0.0,0.0,0.0,0.0,,Collateral,Other,"Insufficient cash (downpayment, closing costs)",Debt-to-income ratio
260,Usable Directly Categorical,h,denial_reason_name_1,466566,9,,0.0,0.0,0.0,0.0,,Other,Credit application incomplete,Collateral,Debt-to-income ratio
261,Usable Directly Categorical,f,co_applicant_race_name_2,466566,5,,0.0,0.0,0.0,0.0,,American Indian or Alaska Native,White,Native Hawaiian or Other Pacific Islander,Black or African American
262,Usable Directly Categorical,f,applicant_race_name_3,466566,5,,0.0,0.0,0.0,0.0,,Black or African American,White,American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander
263,Context_Specific,m,group.name,5807,341,,0.0,0.0,0.0,0.0,San Francisco Startup Socials,HR & Tech SF,The Founding Moms Exchange: Chicago/Oak Park!,World Literature Book Club,Read the Classics - The 1001 Books Challenge
264,Usable Directly Categorical,f,Reviewer_Nationality,515738,227,,0.0,0.0,0.0,0.0,Russia,Ireland,Australia,United Kingdom,New Zealand
265,Usable Directly Categorical,e,Dataset,583,2,,2.0,1.2864494,1.0,0.452101914,1,2,1,1,1
266,Usable Directly Categorical,h,property_type_name,466566,3,,0.0,0.0,0.0,0.0,One-to-four family dwelling (other than manufactured housing),Manufactured housing,Multifamily dwelling,Manufactured housing,Manufactured housing
267,Usable Directly Categorical,h,preapproval_name,466566,3,,0.0,0.0,0.0,0.0,Not applicable,Preapproval was not requested,Preapproval was requested,Preapproval was not requested,Preapproval was not requested
268,Usable Directly Categorical,h,owner_occupancy_name,466566,3,,0.0,0.0,0.0,0.0,Owner-occupied as a principal dwelling,Not owner-occupied as a principal dwelling,Not applicable,Owner-occupied as a principal dwelling,Owner-occupied as a principal dwelling
269,Usable Directly Categorical,h,lien_status_name,466566,4,,0.0,0.0,0.0,0.0,Secured by a first lien,Secured by a subordinate lien,Not secured by a lien,Not applicable,Not applicable
270,Usable Directly Categorical,h,co_applicant_sex_name,466566,5,,0.0,0.0,0.0,0.0,Male,No co-applicant,Female,"Information not provided by applicant in mail, Internet, or telephone application",Not applicable
271,Usable Directly Categorical,h,co_applicant_race_name_1,466566,8,,0.0,0.0,0.0,0.0,"Information not provided by applicant in mail, Internet, or telephone application",No co-applicant,White,Asian,Native Hawaiian or Other Pacific Islander
272,Usable Directly Categorical,h,co_applicant_ethnicity_name,466566,5,,0.0,0.0,0.0,0.0,Not Hispanic or Latino,No co-applicant,"Information not provided by applicant in mail, Internet, or telephone application",Hispanic or Latino,Not applicable
273,Usable Directly Categorical,h,application_date_indicator,466566,2,,2.0,0.207284713999999,0.0,0.609592057,0,2,2,0,2
274,Usable Directly Categorical,h,applicant_sex_name,466566,4,,0.0,0.0,0.0,0.0,Female,Male,"Information not provided by applicant in mail, Internet, or telephone application",Not applicable,Female
275,Usable Directly Categorical,h,applicant_race_name_1,466566,7,,0.0,0.0,0.0,0.0,"Information not provided by applicant in mail, Internet, or telephone application",White,Asian,Not applicable,Native Hawaiian or Other Pacific Islander
276,Usable Directly Categorical,h,applicant_ethnicity_name,466566,4,,0.0,0.0,0.0,0.0,Not Hispanic or Latino,Hispanic or Latino,"Information not provided by applicant in mail, Internet, or telephone application",Not applicable,Hispanic or Latino
277,Context_Specific,m,agency_name,466566,6,,0.0,0.0,0.0,0.0,Consumer Financial Protection Bureau,Department of Housing and Urban Development,National Credit Union Administration,Federal Deposit Insurance Corporation,Office of the Comptroller of the Currency
278,Usable Directly Categorical,h,action_taken_name,466566,8,,0.0,0.0,0.0,0.0,Loan originated,Application approved but not accepted,Application denied by financial institution,Application withdrawn by applicant,File closed for incompleteness
279,Usable Directly Categorical,h,category,884244,71,,0.0,0.0,0.0,0.0,balance_of_payments_export_prices,balance_of_payments_exports,balance_of_payments_imports,balance_of_payments_reserves_and_related_items,balance_of_payments_unit_value_of_exports
280,Usable Directly Numeric,a,average_review_rating,10000,19,,0.0,0.0,0.0,0.0,4.9 out of 5 stars,4.5 out of 5 stars,3.9 out of 5 stars,5.0 out of 5 stars,4.7 out of 5 stars
281,Usable Directly Categorical,h,group.urlname,5807,341,,0.0,0.0,0.0,0.0,SanFranciscoStartupFun,hr-and-tech-sf,FoundingMoms,World-Literature-Book-Club,1001books
282,Unusable,l,japanese_name,801,801,,0.0,0.0,0.0,0.0,FushigidaneÎ£ÇÜÇÎÇÎ£Ç¢ÇÎ£Ç¢ÇÎåÎ£ÇÜÇ_Î£ÇÜÇÎ,FushigisouÎ£ÇÜÇÎÇÎ£Ç¢ÇÎ£Ç¢ÇÎåÎ£Ç¢Ç_Î£Ç¢Ç_,FushigibanaÎ£ÇÜÇÎÇÎ£Ç¢ÇÎ£Ç¢ÇÎåÎ£ÇÜÇÎÎ£ÇÜÇ_,HitokageÎ£ÇÜÇ«Î£ÇÜÇ_Î£Ç¢ÇöÎ£Ç¢Ç_,LizardoÎ£ÇÜÇÎÎ£Ç¢ÇÎ_Î£ÇÜÇ_Î£ÇÜÇ_
283,Unusable,l,uniq_id,10000,10000,,0.0,0.0,0.0,0.0,eac7efa5dbd3d667f26eb3d3ab504464,b17540ef7e86e461d37f3ae58b7b72ac,348f344247b0c1a935b1223072ef9d8a,e12b92dbb8eaee78b22965d2a9bbbd9f,e33a9adeed5f36840ccc227db4682a36
284,Unusable,l,fee.description,5807,1,,0.0,0.0,0.0,0.0,per person,per person,per person,per person,per person
285,Unusable,l,photo_url,5807,1,,0.0,0.0,0.0,0.0,not_found,not_found,not_found,not_found,not_found
286,Unusable,l,event_status,5807,1,,0.0,0.0,0.0,0.0,upcoming,upcoming,upcoming,upcoming,upcoming
287,Unusable,l,urlkey,2509,2509,,0.0,0.0,0.0,0.0,sportsfans,latinmusic,esl,spanish,italian
288,Context_Specific,,user_id,2483304,17096,,0.0,0.0,0.0,0.0,QEVuQwEABlEzkh7fsBBjEe26RyIVcg==,QEVuQwEAWRNGnuTRqXG2996KSkTIEw==,QEVuQwEA+WkNxtp/qkHvN2YmTBBDqg==,QEVuQwEAHgM/igE3w0tBL14Jq1nEfw==,QEVuQwEAO+R1md5HUn8+w1Qpbg7ogw==
289,Usable Directly Categorical,,trackable_name,2483304,48680,,0.0,0.0,0.0,0.0,Ulcerative colitis,pain in left upper arm felt like i was getting a shot,hip pain when gettin up,pain in hand joints,numbness in right hand
290,Usable Directly Numeric,,"Clothing, Footwear and Other Wear Expenditure",41544,9819,,356750.0,4954.621076,0.0,7496.410721,4607,8230,2735,1390,4620
291,Usable Directly Categorical,,Household Head Highest Grade Completed,41544,46,,0.0,0.0,0.0,0.0,Teacher Training and Education Sciences Programs,Transport Services Programs,Grade 3,Elementary Graduate,Second Year High School
292,Usable Directly Categorical,,Household Head Occupation,41544,378,,0.0,0.0,0.0,0.0,General elementary education teaching professionals,Transport conductors,Farmhands and laborers,Rice farmers,"General managers/managing proprietors in transportation, storage and communications"
293,Usable Directly Categorical,,Household Head Class of Worker,41544,7,,0.0,0.0,0.0,0.0,Worked for government/government corporation,Worked for private establishment,Employer in own family-operated farm or business,Self-employed wihout any employee,
294,Usable Directly Categorical,,Type of Household,41544,3,,0.0,0.0,0.0,0.0,Extended Family,Single Family,Two or More Nonrelated Persons/Members,Extended Family,Two or More Nonrelated Persons/Members
295,Usable Directly Categorical,,Type of Building/House,41544,6,,0.0,0.0,0.0,0.0,Single house,Duplex,Commercial/industrial/agricultural building,Multi-unit residential,Institutional living quarter
296,Usable Directly Categorical,,Type of Roof,41544,7,,0.0,0.0,0.0,0.0,"Strong material(galvanized,iron,al,tile,concrete,brick,stone,asbestos)","Light material (cogon,nipa,anahaw)",Mixed but predominantly strong materials,Mixed but predominantly light materials,Salvaged/makeshift materials
297,Usable Directly Categorical,,Tenure Status,41544,8,,0.0,0.0,0.0,0.0,Own or owner-like possession of house and lot,Rent-free house and lot with consent of owner,"Own house, rent-free lot with consent of owner","Own house, rent-free lot without consent of owner","Own house, rent lot"
298,Usable Directly Categorical,,Toilet Facilities,41544,8,,0.0,0.0,0.0,0.0,"Water-sealed, sewer septic tank, used exclusively by household","Water-sealed, sewer septic tank, shared with other household",Closed pit,"Water-sealed, other depository, used exclusively by household",Open pit
299,Usable Directly Categorical,,Main Source of Water Supply,41544,11,,0.0,0.0,0.0,0.0,"Own use, faucet, community water system","Shared, faucet, community water system","Shared, tubed/piped deep well","Own use, tubed/piped deep well","Protected spring, river, stream, etc"
300,Usable Directly Categorical,,category,8406,10,,0.0,0.0,0.0,0.0,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
301,Context_Specific,,time_series_code,1333709,10952,,0.0,0.0,0.0,0.0,BOPGS_BAL_US_adj,BOPGS_EXP_US_adj,BOPGS_IMP_US_adj,BOPG_BAL_US,BOPG_EXP_US
302,Unusable,,time_series_code,11106,10952,,0.0,0.0,0.0,0.0,BOPGS_BAL_US_adj,BOPGS_EXP_US_adj,BOPGS_IMP_US_adj,BOPG_BAL_US,BOPG_EXP_US
303,Unusable,,description,23243,0,,0.0,0.0,0.0,0.0,,,,,
304,Usable Directly Categorical,,jsondata,23243,2,,0.0,0.0,0.0,0.0,{},"{""new"": true}","{""new"": true}","{""new"": true}","{""new"": true}"
305,Unusable,,markup_description,23243,0,,0.0,0.0,0.0,0.0,,,,,
306,Usable Directly Categorical,,RegAddressPostCode,3801732,790696,,0.0,0.0,0.0,0.0,AB10 1AB,AB10 1AU,AB10 1AW,AB10 1BA,AB10 1BD
307,Unusable,,Description,731,731,,0.0,0.0,0.0,0.0,"Growing of cereals (except rice), leguminous crops and oil seeds",Growing of rice,"Growing of vegetables and melons, roots and tubers",Growing of sugar cane,Growing of tobacco
308,Usable Directly Categorical,,Project Name,151623,5573,,0.0,0.0,0.0,0.0,Rural Infrastr (FY00) - (PNIR),ID-W. JAVA ENVMT MGMT,TP-FUNDAMENTAL SCHOOL QUALITY PROJECT,BD: Rural Transport Improvement Project,DEVELOPMENT PROJECT
309,Usable Directly Categorical,,Procurement Method,151623,18,,0.0,0.0,0.0,0.0,Single Source Selection,Quality And Cost-Based Selection,National Competitive Bidding,International Competitive Bidding,Direct Contracting
310,Usable Directly Categorical,,Major Sector,151623,15,,0.0,0.0,0.0,0.0,"Agriculture, Fishing and Forestry",Public Administration,Transportation,"Water, Sanitation and Waste Management",Social Protection
