,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
516,Usable Directly Numeric,,pixel142,60000,226,,255.0,1.087516667,0.0,12.748108,0,1,60,12,88
517,Usable Directly Numeric,,pixel143,60000,247,,255.0,2.2137,0.0,17.99188055,0,1,2,206,3
518,Usable Directly Numeric,,pixel144,60000,256,,255.0,5.543616667,0.0,27.79972897,0,3,196,11,49
519,Usable Directly Numeric,,pixel145,60000,256,,255.0,17.18675,0.0,49.35836783,0,74,7,25,189
520,Usable Directly Numeric,,pixel146,60000,256,,255.0,37.33671667,0.0,70.10518506,47,0,89,194,218
521,Usable Directly Numeric,,pixel147,60000,256,,255.0,55.86401667,0.0,82.74125004,252,0,217,107,99
522,Usable Directly Numeric,,pixel148,60000,256,,255.0,66.97908333,0.0,86.67787114,234,0,200,146,220
523,Usable Directly Numeric,,pixel149,60000,256,,255.0,77.64476667,0.0,89.37800592,238,0,211,178,235
524,Usable Directly Numeric,,pixel150,60000,256,,255.0,93.06086667,0.0,90.78934149,224,0,175,185,233
525,Usable Directly Numeric,,pixel151,60000,256,,255.0,102.2395,0.0,92.49088265,215,0,189,182,213
526,Usable Directly Numeric,,pixel152,60000,256,,255.0,102.7891667,0.0,90.96613188,215,0,205,77,66
527,Usable Directly Numeric,,pixel153,60000,256,,255.0,103.8156833,0.0,91.61639324,229,1,199,185,201
528,Usable Directly Numeric,,pixel154,60000,256,,255.0,106.804083299999,0.0,92.15124796,108,1,218,185,141
529,Usable Directly Numeric,,pixel155,60000,256,,255.0,110.2214,0.0,92.08403453,180,0,216,210,184
530,Usable Directly Numeric,,pixel156,60000,256,,255.0,111.81335,0.0,91.010055,207,0,181,175,200
531,Usable Directly Numeric,,pixel157,60000,256,,255.0,113.2897167,0.0,89.18704809,214,0,179,174,199
532,Usable Directly Numeric,,pixel158,60000,256,,255.0,113.5934167,0.0,88.70607969,224,0,185,235,223
533,Usable Directly Numeric,,pixel159,60000,256,,255.0,111.5183,0.0,89.52615688,231,81,192,217,224
534,Usable Directly Numeric,,pixel160,60000,256,,255.0,101.0577167,0.0,89.1864205999999,249,21,198,217,232
535,Usable Directly Numeric,,pixel161,60000,256,,255.0,85.03975,0.0,90.15161047,254,0,184,129,101
536,Usable Directly Numeric,,pixel162,60000,256,,255.0,73.82528333,0.0,88.7267385,45,1,198,180,0
537,Usable Directly Numeric,,pixel163,60000,256,,255.0,58.68365,0.0,83.12706703,0,121,210,172,174
538,Usable Directly Numeric,,pixel164,60000,256,,255.0,38.03411667,0.0,71.32380776,0,1,208,148,189
539,Usable Directly Numeric,,pixel165,60000,256,,255.0,22.48681667,0.0,57.71158052,0,89,5,87,213
540,Usable Directly Numeric,,pixel166,60000,256,,255.0,13.27123333,0.0,44.78867453,0,146,36,82,2
541,Usable Directly Numeric,,pixel167,60000,256,,255.0,6.79235,0.0,31.70938554,0,220,21,4,45
542,Usable Directly Numeric,,pixel168,60000,198,,254.0,1.490733333,0.0,12.00837683,0,6,2,49,58
543,Usable Directly Numeric,,pixel169,60000,161,,227.0,0.4796,0.0,7.074773295,0,1,7,28,66
544,Usable Directly Numeric,,pixel170,60000,248,,255.0,1.79766666699999,0.0,16.73065234,0,3,2,59,134
545,Usable Directly Numeric,,pixel171,60000,255,,255.0,3.607033333,0.0,23.37254894,1,0,184,61,2
546,Usable Directly Numeric,,pixel172,60000,256,,255.0,8.843666667,0.0,36.11568117,0,4,11,218,39
547,Usable Directly Numeric,,pixel173,60000,256,,255.0,22.78956667,0.0,57.0332241,0,179,98,240,192
548,Usable Directly Numeric,,pixel174,60000,256,,255.0,44.48103333,0.0,75.58511344,214,0,140,213,225
549,Usable Directly Numeric,,pixel175,60000,256,,255.0,62.18171667,0.0,86.25960273,222,0,220,203,197
550,Usable Directly Numeric,,pixel176,60000,256,,255.0,72.52963333,0.0,89.03471508,210,0,204,177,252
551,Usable Directly Numeric,,pixel177,60000,256,,255.0,81.35961667,0.0,90.47943409,213,0,223,228,238
552,Usable Directly Numeric,,pixel178,60000,256,,255.0,95.13023333,0.0,90.52424706,224,0,187,192,226
553,Usable Directly Numeric,,pixel179,60000,256,,255.0,102.9047833,0.0,91.36030931,225,0,182,193,226
554,Usable Directly Numeric,,pixel180,60000,256,,255.0,103.943783299999,0.0,90.15975464,217,1,200,162,221
555,Usable Directly Numeric,,pixel181,60000,256,,255.0,105.0608667,0.0,90.69284791,220,0,207,143,224
556,Usable Directly Numeric,,pixel182,60000,256,,255.0,108.8930167,0.0,91.05680299,254,0,217,172,195
557,Usable Directly Numeric,,pixel183,60000,256,,255.0,113.465833299999,0.0,90.96752552,233,0,213,196,198
558,Usable Directly Numeric,,pixel184,60000,256,,255.0,116.519983299999,0.0,89.63459228,219,0,210,205,223
559,Usable Directly Numeric,,pixel185,60000,256,,255.0,119.005833299999,0.0,87.2926675,221,0,207,181,229
560,Usable Directly Numeric,,pixel186,60000,256,,255.0,119.4636167,0.0,86.54020016,217,14,180,205,133
561,Usable Directly Numeric,,pixel187,60000,256,,255.0,116.889483299999,0.0,87.58813372,223,200,161,140,202
562,Usable Directly Numeric,,pixel188,60000,256,,255.0,107.930483299999,0.0,88.60209827,221,49,192,134,235
563,Usable Directly Numeric,,pixel189,60000,256,,255.0,93.37848333,0.0,91.23110398,240,0,184,176,158
564,Usable Directly Numeric,,pixel190,60000,256,,255.0,83.49851667,0.0,91.215694,254,0,199,194,170
565,Usable Directly Numeric,,pixel191,60000,256,,255.0,69.56908333,0.0,87.60946388,0,162,171,186,216
566,Usable Directly Numeric,,pixel192,60000,256,,255.0,48.16016667,0.0,78.07177411,0,170,15,234,79
567,Usable Directly Numeric,,pixel193,60000,256,,255.0,30.83751667,0.0,66.93302087,1,0,65,108,205
568,Usable Directly Numeric,,pixel194,60000,256,,255.0,19.82943333,0.0,54.65712891,0,85,212,252,1
569,Usable Directly Numeric,,pixel195,60000,256,,255.0,10.01485,0.0,38.55890294,0,255,26,60,15
570,Usable Directly Numeric,,pixel196,60000,213,,255.0,2.129166667,0.0,14.53597202,0,5,1,45,12
571,Usable Directly Numeric,,pixel197,60000,185,,236.0,0.761366667,0.0,8.975788961,1,0,42,5,3
572,Usable Directly Numeric,,pixel198,60000,252,,255.0,2.709783333,0.0,20.8887671,0,1,189,3,38
573,Usable Directly Numeric,,pixel199,60000,256,,255.0,5.231683333,0.0,28.37499908,0,2,218,3,109
574,Usable Directly Numeric,,pixel200,60000,256,,255.0,12.1089,0.0,42.50711832,0,6,118,1,201
575,Usable Directly Numeric,,pixel201,60000,256,,255.0,27.56873333,0.0,62.46615251,128,0,184,158,214
576,Usable Directly Numeric,,pixel202,60000,256,,255.0,50.13676667,0.0,79.55281178,237,0,166,194,225
577,Usable Directly Numeric,,pixel203,60000,256,,255.0,67.07253333,0.0,88.8331924,207,0,218,229,9
578,Usable Directly Numeric,,pixel204,60000,256,,255.0,77.47148333,0.0,91.56521257,224,0,203,209,228
579,Usable Directly Numeric,,pixel205,60000,256,,255.0,84.43488333,0.0,91.40409542,224,2,195,176,241
580,Usable Directly Numeric,,pixel206,60000,256,,255.0,95.97106667,0.0,90.21334563,207,1,185,198,125
581,Usable Directly Numeric,,pixel207,60000,256,,255.0,103.9255333,0.0,90.78894364,216,1,196,129,238
582,Usable Directly Numeric,,pixel208,60000,256,,255.0,105.7863,0.0,89.78197591,214,1,189,227,228
583,Usable Directly Numeric,,pixel209,60000,256,,255.0,107.154183299999,0.0,90.17129076,210,0,167,225,45
584,Usable Directly Numeric,,pixel210,60000,256,,255.0,111.2120167,0.0,89.95578117,208,1,181,140,212
585,Usable Directly Numeric,,pixel211,60000,256,,255.0,115.9596667,0.0,88.93988779,211,0,206,196,215
586,Usable Directly Numeric,,pixel212,60000,256,,255.0,122.3166167,0.0,88.24890823,221,0,177,130,222
587,Usable Directly Numeric,,pixel213,60000,256,,255.0,125.6825667,0.0,84.94279057,208,0,176,179,250
588,Usable Directly Numeric,,pixel214,60000,256,,255.0,125.995783299999,0.0,83.97635162,219,162,181,145,168
589,Usable Directly Numeric,,pixel215,60000,256,,255.0,122.0767667,0.0,85.54027262,213,184,165,109,141
590,Usable Directly Numeric,,pixel216,60000,256,,255.0,114.09655,0.0,87.82439882,226,165,187,79,243
591,Usable Directly Numeric,,pixel217,60000,256,,255.0,101.6982833,0.0,92.04547146,211,20,179,182,197
592,Usable Directly Numeric,,pixel218,60000,256,,255.0,92.66078333,0.0,92.83359601,237,0,189,223,133
593,Usable Directly Numeric,,pixel219,60000,256,,255.0,78.93016667,0.0,90.4345352,150,1,183,164,0
594,Usable Directly Numeric,,pixel220,60000,256,,255.0,57.3983,0.0,82.69989434,0,1,195,18,78
595,Usable Directly Numeric,,pixel221,60000,256,,255.0,38.89431667,0.0,73.52034354,0,3,233,91,107
596,Usable Directly Numeric,,pixel222,60000,256,,255.0,26.81511667,0.0,62.92582169,0,4,77,209,247
597,Usable Directly Numeric,,pixel223,60000,256,,255.0,13.35756667,0.0,44.20393662,0,1,173,201,77
598,Usable Directly Numeric,,pixel224,60000,212,,254.0,2.721666667,0.0,16.58797548,0,30,3,6,25
599,Usable Directly Numeric,,pixel225,60000,194,,255.0,1.01895,0.0,10.52048118,0,68,3,2,126
600,Usable Directly Numeric,,pixel226,60000,255,,255.0,3.6443,0.0,24.22711176,2,0,223,5,44
601,Usable Directly Numeric,,pixel227,60000,256,,255.0,6.984233333,0.0,32.91345851,0,200,2,12,123
602,Usable Directly Numeric,,pixel228,60000,256,,255.0,14.95161667,0.0,47.24858667,0,38,7,170,2
603,Usable Directly Numeric,,pixel229,60000,256,,255.0,31.22673333,0.0,66.15529552,237,0,180,231,221
604,Usable Directly Numeric,,pixel230,60000,256,,255.0,54.50805,0.0,82.31149232,222,0,196,177,48
605,Usable Directly Numeric,,pixel231,60000,256,,255.0,70.47073333,0.0,90.55165511,215,0,213,51,211
606,Usable Directly Numeric,,pixel232,60000,256,,255.0,81.87535,0.0,94.26142395,207,0,211,202,232
607,Usable Directly Numeric,,pixel233,60000,256,,255.0,87.63023333,0.0,93.06672574,210,0,206,159,247
608,Usable Directly Numeric,,pixel234,60000,256,,255.0,96.71908333,0.0,90.30502848,212,0,201,129,34
609,Usable Directly Numeric,,pixel235,60000,256,,255.0,105.1399667,0.0,90.68629725,213,0,196,98,225
610,Usable Directly Numeric,,pixel236,60000,256,,255.0,107.75805,0.0,89.37726618,206,1,180,179,237
611,Usable Directly Numeric,,pixel237,60000,256,,255.0,110.05395,0.0,89.77099201,214,2,188,149,219
612,Usable Directly Numeric,,pixel238,60000,256,,255.0,114.1021833,0.0,88.60127186,213,0,210,90,222
613,Usable Directly Numeric,,pixel239,60000,256,,255.0,116.701033299999,0.0,86.0659625999999,214,2,206,187,223
614,Usable Directly Numeric,,pixel240,60000,256,,255.0,129.6349667,0.0,85.35358429,213,0,190,211,216
615,Usable Directly Numeric,,pixel241,60000,256,,255.0,134.0224,0.0,80.98414185,210,120,173,61,248
616,Usable Directly Numeric,,pixel242,60000,256,,255.0,134.0537833,0.0,80.08573005,215,183,180,134,182
617,Usable Directly Numeric,,pixel243,60000,256,,255.0,127.3491,0.0,83.8188644,214,154,187,91,124
618,Usable Directly Numeric,,pixel244,60000,256,,255.0,119.3242667,0.0,87.33934652,206,192,57,246,110
619,Usable Directly Numeric,,pixel245,60000,256,,255.0,110.18845,0.0,93.1477164,199,32,184,118,200
620,Usable Directly Numeric,,pixel246,60000,256,,255.0,101.4410333,0.0,94.23038057,218,0,192,212,168
621,Usable Directly Numeric,,pixel247,60000,256,,255.0,87.82985,0.0,92.43745146,255,5,199,220,0
622,Usable Directly Numeric,,pixel248,60000,256,,255.0,66.62216667,0.0,86.50504383,13,5,0,218,93
623,Usable Directly Numeric,,pixel249,60000,256,,255.0,46.9411,0.0,78.62881786,0,207,184,81,202
624,Usable Directly Numeric,,pixel250,60000,256,,255.0,34.26086667,0.0,69.82941583,2,0,1,97,198
625,Usable Directly Numeric,,pixel251,60000,256,,255.0,17.41806667,0.0,50.20738478,0,131,225,92,154
626,Usable Directly Numeric,,pixel252,60000,219,,255.0,3.56441666699999,0.0,19.04583377,0,77,1,2,8
627,Usable Directly Numeric,,pixel253,60000,205,,249.0,1.25988333299999,0.0,11.7966172,0,5,4,1,40
628,Usable Directly Numeric,,pixel254,60000,255,,255.0,4.577766667,0.0,27.45070404,4,0,61,42,68
629,Usable Directly Numeric,,pixel255,60000,256,,255.0,8.177483333,0.0,35.63441524,0,1,217,18,74
630,Usable Directly Numeric,,pixel256,60000,256,,255.0,16.85783333,0.0,50.07782532,85,0,114,6,200
631,Usable Directly Numeric,,pixel257,60000,256,,255.0,33.9187,0.0,68.68959715,228,0,154,217,181
632,Usable Directly Numeric,,pixel258,60000,256,,255.0,57.67863333,0.0,84.52573665,210,0,212,142,104
633,Usable Directly Numeric,,pixel259,60000,256,,255.0,72.56405,0.0,91.79241434,218,0,217,182,69
634,Usable Directly Numeric,,pixel260,60000,256,,255.0,84.41853333,0.0,95.91979547,200,0,224,219,236
635,Usable Directly Numeric,,pixel261,60000,256,,255.0,90.07655,0.0,94.45306254,211,0,130,255,166
636,Usable Directly Numeric,,pixel262,60000,256,,255.0,97.4381,0.0,90.74701355,208,0,216,88,157
637,Usable Directly Numeric,,pixel263,60000,256,,255.0,107.1618,0.0,90.75785873,203,0,201,81,218
638,Usable Directly Numeric,,pixel264,60000,256,,255.0,110.5317667,0.0,89.17195574,215,2,189,52,240
639,Usable Directly Numeric,,pixel265,60000,256,,255.0,113.928,0.0,89.36981006,210,0,184,54,219
640,Usable Directly Numeric,,pixel266,60000,256,,255.0,118.740083299999,0.0,86.63047093,209,3,202,106,221
641,Usable Directly Numeric,,pixel267,60000,256,,255.0,121.4635667,0.0,83.19066778,209,0,210,93,222
642,Usable Directly Numeric,,pixel268,60000,256,,255.0,140.511216699999,0.0,80.02668414,210,76,194,110,214
643,Usable Directly Numeric,,pixel269,60000,256,,255.0,144.4852333,0.0,75.59785986,213,227,182,159,252
644,Usable Directly Numeric,,pixel270,60000,256,,255.0,143.02605,0.0,75.71037801,211,151,173,222,153
645,Usable Directly Numeric,,pixel271,60000,256,,255.0,133.174283299999,0.0,82.05534073,210,139,173,227,71
646,Usable Directly Numeric,,pixel272,60000,256,,255.0,122.7831167,0.0,87.03621954,217,158,176,83,248
647,Usable Directly Numeric,,pixel273,60000,256,,255.0,116.08225,0.0,93.76101047,206,0,192,117,215
648,Usable Directly Numeric,,pixel274,60000,256,,255.0,107.1112167,0.0,94.88291951,213,0,195,253,220
649,Usable Directly Numeric,,pixel275,60000,256,,255.0,94.32211667,0.0,93.41266558,231,0,208,218,213
650,Usable Directly Numeric,,pixel276,60000,256,,255.0,74.1296,0.0,88.80433062,175,0,210,128,196
651,Usable Directly Numeric,,pixel277,60000,256,,255.0,54.59173333,0.0,82.23398376,0,206,117,198,230
652,Usable Directly Numeric,,pixel278,60000,256,,255.0,42.40945,0.0,75.63780162,0,66,48,133,225
653,Usable Directly Numeric,,pixel279,60000,256,,255.0,22.25583333,0.0,56.03481283,0,23,1,46,78
654,Usable Directly Numeric,,pixel280,60000,227,,255.0,4.582483333,0.0,21.40161746,0,78,19,2,44
655,Usable Directly Numeric,,pixel281,60000,210,,245.0,1.547933333,0.0,13.24493245,0,4,54,6,161
656,Usable Directly Numeric,,pixel282,60000,256,,255.0,5.469766667,0.0,30.40322273,0,1,17,35,202
657,Usable Directly Numeric,,pixel283,60000,256,,255.0,8.891416667,0.0,37.395152,0,98,85,1,121
658,Usable Directly Numeric,,pixel284,60000,256,,255.0,17.40135,0.0,50.97581945,217,0,18,6,35
659,Usable Directly Numeric,,pixel285,60000,256,,255.0,35.09275,0.0,69.60427751,224,0,127,226,61
660,Usable Directly Numeric,,pixel286,60000,256,,255.0,58.95973333,0.0,85.67049557,215,0,222,208,133
661,Usable Directly Numeric,,pixel287,60000,256,,255.0,72.56018333,0.0,91.94036932,206,0,215,228,82
662,Usable Directly Numeric,,pixel288,60000,256,,255.0,84.49396667,0.0,96.15315975,205,0,228,185,248
663,Usable Directly Numeric,,pixel289,60000,256,,255.0,90.93413333,0.0,94.9316977,204,1,203,172,247
664,Usable Directly Numeric,,pixel290,60000,256,,255.0,98.2938,0.0,91.20954984,217,0,212,240,169
665,Usable Directly Numeric,,pixel291,60000,256,,255.0,110.3217,0.0,90.36086234,230,1,199,91,231
666,Usable Directly Numeric,,pixel292,60000,256,,255.0,115.119033299999,0.0,88.09177902,222,0,198,126,236
667,Usable Directly Numeric,,pixel293,60000,256,,255.0,121.74635,0.0,86.94816662,215,0,191,208,219
668,Usable Directly Numeric,,pixel294,60000,256,,255.0,127.3972167,0.0,82.61903575,224,0,186,165,221
669,Usable Directly Numeric,,pixel295,60000,256,,255.0,130.0165667,0.0,80.62291005,233,55,228,154,221
670,Usable Directly Numeric,,pixel296,60000,256,,255.0,148.8986167,0.0,75.56435119,228,224,195,213,212
671,Usable Directly Numeric,,pixel297,60000,256,,255.0,150.1456667,0.0,72.57887467,232,162,191,214,253
672,Usable Directly Numeric,,pixel298,60000,256,,255.0,149.0747,0.0,72.80962381,228,143,161,229,109
673,Usable Directly Numeric,,pixel299,60000,256,,255.0,139.615916699999,0.0,79.68141437,224,121,178,215,0
674,Usable Directly Numeric,,pixel300,60000,256,,255.0,126.0892,0.0,86.20671538,207,204,177,175,247
675,Usable Directly Numeric,,pixel301,60000,256,,255.0,119.4985167,0.0,93.44748738,212,236,198,222,224
676,Usable Directly Numeric,,pixel302,60000,256,,255.0,110.11385,0.0,94.68576057,215,144,194,204,19
677,Usable Directly Numeric,,pixel303,60000,256,,255.0,98.66595,0.0,93.62009574,213,21,210,153,0
678,Usable Directly Numeric,,pixel304,60000,256,,255.0,80.19516667,0.0,90.01621267,229,74,29,130,0
679,Usable Directly Numeric,,pixel305,60000,256,,255.0,60.88051667,0.0,84.79707743,31,90,0,125,48
680,Usable Directly Numeric,,pixel306,60000,256,,255.0,50.07483333,0.0,80.84004577,0,190,39,1,3
681,Usable Directly Numeric,,pixel307,60000,256,,255.0,28.6348,0.0,63.08152816,4,8,0,63,40
682,Usable Directly Numeric,,pixel308,60000,235,,255.0,5.748016667,0.0,23.75013027,0,3,51,5,23
683,Usable Directly Numeric,,pixel309,60000,213,,253.0,1.898283333,0.0,14.63184667,1,0,3,24,2
684,Usable Directly Numeric,,pixel310,60000,256,,255.0,6.266666667,0.0,32.60192615,0,1,79,30,255
685,Usable Directly Numeric,,pixel311,60000,256,,255.0,9.3185,0.0,38.66615735,21,0,1,101,55
686,Usable Directly Numeric,,pixel312,60000,256,,255.0,17.05235,0.0,50.85473766,225,0,4,62,2
687,Usable Directly Numeric,,pixel313,60000,256,,255.0,34.42455,0.0,69.06042987,212,0,255,64,229
688,Usable Directly Numeric,,pixel314,60000,256,,255.0,58.10793333,0.0,85.64962143,212,0,244,165,191
689,Usable Directly Numeric,,pixel315,60000,256,,255.0,71.05573333,0.0,91.37994397,203,0,215,28,106
690,Usable Directly Numeric,,pixel316,60000,256,,255.0,83.56416667,0.0,95.59294613,211,0,235,252,233
691,Usable Directly Numeric,,pixel317,60000,256,,255.0,92.24285,0.0,94.49565832,225,0,206,212,198
692,Usable Directly Numeric,,pixel318,60000,256,,255.0,101.4161167,0.0,90.62789984,193,1,214,228,0
693,Usable Directly Numeric,,pixel319,60000,256,,255.0,117.4171167,0.0,87.92995051,139,0,202,170,250
694,Usable Directly Numeric,,pixel320,60000,256,,255.0,124.7606167,0.0,84.49782845,136,0,171,221,230
695,Usable Directly Numeric,,pixel321,60000,256,,255.0,133.271,0.0,82.79821692,195,0,201,205,220
696,Usable Directly Numeric,,pixel322,60000,256,,255.0,134.6216,0.0,79.6868453,147,42,178,225,219
697,Usable Directly Numeric,,pixel323,60000,256,,255.0,134.1159333,0.0,79.08295092,156,228,203,219,157
698,Usable Directly Numeric,,pixel324,60000,256,,255.0,151.6911667,0.0,73.34952412,139,160,190,210,212
699,Usable Directly Numeric,,pixel325,60000,256,,255.0,152.7043,0.0,71.23749688,128,148,180,178,252
700,Usable Directly Numeric,,pixel326,60000,256,,255.0,152.5339833,0.0,71.22358045,162,125,187,214,129
701,Usable Directly Numeric,,pixel327,60000,256,,255.0,145.3760333,0.0,76.91221229,197,165,196,89,0
702,Usable Directly Numeric,,pixel328,60000,256,,255.0,131.4337333,0.0,84.4583459999999,223,183,117,255,97
703,Usable Directly Numeric,,pixel329,60000,256,,255.0,124.12155,0.0,91.59182538,207,208,206,213,232
704,Usable Directly Numeric,,pixel330,60000,256,,255.0,113.706883299999,0.0,93.67730248,220,221,195,0,59
705,Usable Directly Numeric,,pixel331,60000,256,,255.0,102.6694,0.0,93.31457855,213,246,206,0,204
706,Usable Directly Numeric,,pixel332,60000,256,,255.0,85.17071667,0.0,90.85736976,232,211,44,0,184
707,Usable Directly Numeric,,pixel333,60000,256,,255.0,65.12998333,0.0,86.47442062,177,174,0,147,11
708,Usable Directly Numeric,,pixel334,60000,256,,255.0,55.3104,0.0,84.64705617,0,151,247,80,154
709,Usable Directly Numeric,,pixel335,60000,256,,255.0,35.7305,0.0,70.48482936,0,22,55,37,189
710,Usable Directly Numeric,,pixel336,60000,232,,255.0,7.08465,0.0,26.15017816,0,27,1,50,40
711,Usable Directly Numeric,,pixel337,60000,220,,255.0,2.321416667,0.0,16.00920698,0,1,2,62,109
712,Usable Directly Numeric,,pixel338,60000,256,,255.0,7.03088333299999,0.0,34.41193537,0,1,2,3,33
713,Usable Directly Numeric,,pixel339,60000,256,,255.0,9.91345,0.0,39.89247664,123,0,3,8,82
714,Usable Directly Numeric,,pixel340,60000,256,,255.0,17.52028333,0.0,51.70033161,226,1,0,74,32
715,Usable Directly Numeric,,pixel341,60000,256,,255.0,35.09631667,0.0,69.54941246,207,3,0,1,221
716,Usable Directly Numeric,,pixel342,60000,256,,255.0,58.027,0.0,85.92298162,211,0,233,199,2
717,Usable Directly Numeric,,pixel343,60000,256,,255.0,70.8508,0.0,91.09556981,209,1,221,0,134
718,Usable Directly Numeric,,pixel344,60000,256,,255.0,84.2167,0.0,94.68442062,205,0,237,252,233
719,Usable Directly Numeric,,pixel345,60000,256,,255.0,96.29323333,0.0,92.76308217,228,3,182,196,150
720,Usable Directly Numeric,,pixel346,60000,256,,255.0,110.275533299999,0.0,88.36527267,158,0,206,141,165
721,Usable Directly Numeric,,pixel347,60000,256,,255.0,128.4268167,0.0,84.53758835,90,9,207,56,254
722,Usable Directly Numeric,,pixel348,60000,256,,255.0,133.6531667,0.0,81.29824254,103,0,195,176,215
723,Usable Directly Numeric,,pixel349,60000,256,,255.0,139.63965,0.0,79.43612569,186,23,200,210,219
724,Usable Directly Numeric,,pixel350,60000,256,,255.0,138.2384667,0.0,77.71980464,138,230,192,164,219
725,Usable Directly Numeric,,pixel351,60000,256,,255.0,136.8687,0.0,78.5906225999999,100,168,224,162,219
726,Usable Directly Numeric,,pixel352,60000,256,,255.0,153.3253,0.0,72.38681058,121,147,191,91,216
727,Usable Directly Numeric,,pixel353,60000,256,,255.0,154.8613667,0.0,70.56022804,147,119,182,135,233
728,Usable Directly Numeric,,pixel354,60000,256,,255.0,154.7790833,0.0,70.46768181,158,163,177,196,222
729,Usable Directly Numeric,,pixel355,60000,256,,255.0,150.008016699999,0.0,74.9521264,183,227,180,158,0
730,Usable Directly Numeric,,pixel356,60000,256,,255.0,135.844316699999,0.0,83.33215953,226,206,186,69,253
731,Usable Directly Numeric,,pixel357,60000,256,,255.0,129.4621667,0.0,90.22280422,208,200,178,181,237
732,Usable Directly Numeric,,pixel358,60000,256,,255.0,118.72095,0.0,93.31626036,214,190,196,0,89
733,Usable Directly Numeric,,pixel359,60000,256,,255.0,107.6002,0.0,93.75684647,209,206,207,0,203
734,Usable Directly Numeric,,pixel360,60000,256,,255.0,90.27588333,0.0,92.35164701,216,186,60,3,0
735,Usable Directly Numeric,,pixel361,60000,256,,255.0,68.33373333,0.0,88.10057788,255,139,0,2,47
736,Usable Directly Numeric,,pixel362,60000,256,,255.0,58.0213,0.0,86.65114548,13,171,0,3,14
737,Usable Directly Numeric,,pixel363,60000,256,,255.0,41.6503,0.0,76.61606996,0,41,30,16,2
738,Usable Directly Numeric,,pixel364,60000,234,,250.0,8.5579,0.0,28.16802586,1,0,15,42,17
739,Usable Directly Numeric,,pixel365,60000,228,,255.0,2.712783333,0.0,17.62403917,0,1,2,84,153
740,Usable Directly Numeric,,pixel366,60000,256,,255.0,7.958683333,0.0,36.25405738,0,78,54,48,2
741,Usable Directly Numeric,,pixel367,60000,256,,255.0,11.0904,0.0,41.67903383,226,0,2,126,1
742,Usable Directly Numeric,,pixel368,60000,256,,255.0,19.36831667,0.0,53.66970057,219,0,100,34,91
743,Usable Directly Numeric,,pixel369,60000,256,,255.0,38.49331667,0.0,71.58981484,202,0,16,192,29
744,Usable Directly Numeric,,pixel370,60000,256,,255.0,62.25373333,0.0,87.23826255,208,0,249,1,218
745,Usable Directly Numeric,,pixel371,60000,256,,255.0,75.9654,0.0,91.65949634,206,0,224,163,196
746,Usable Directly Numeric,,pixel372,60000,256,,255.0,89.79145,0.0,94.05295489,205,0,229,253,238
747,Usable Directly Numeric,,pixel373,60000,256,,255.0,102.6448333,0.0,91.20002809,216,3,192,150,126
748,Usable Directly Numeric,,pixel374,60000,256,,255.0,117.89865,0.0,86.95693577,184,4,215,190,115
749,Usable Directly Numeric,,pixel375,60000,256,,255.0,133.846733299999,0.0,82.24705553,156,0,207,88,253
750,Usable Directly Numeric,,pixel376,60000,256,,255.0,138.7529167,0.0,78.38989263,150,16,198,50,211
751,Usable Directly Numeric,,pixel377,60000,256,,255.0,144.9071167,0.0,76.40398259,193,209,198,145,222
752,Usable Directly Numeric,,pixel378,60000,256,,255.0,142.001566699999,0.0,76.57926219,170,185,192,194,220
753,Usable Directly Numeric,,pixel379,60000,256,,255.0,138.7812833,0.0,78.45264334,164,139,226,159,219
754,Usable Directly Numeric,,pixel380,60000,256,,255.0,154.1521167,0.0,72.20701843,168,118,193,120,219
755,Usable Directly Numeric,,pixel381,60000,256,,255.0,156.4077333,0.0,70.16823298,188,181,192,136,213
756,Usable Directly Numeric,,pixel382,60000,256,,255.0,155.7784667,0.0,70.31891725,186,227,180,207,253
757,Usable Directly Numeric,,pixel383,60000,256,,255.0,152.11815,0.0,73.86411504,200,209,176,230,54
758,Usable Directly Numeric,,pixel384,60000,256,,255.0,136.2499,0.0,82.85849715,219,204,185,144,206
759,Usable Directly Numeric,,pixel385,60000,256,,255.0,129.3527167,0.0,90.09956774,216,210,196,171,243
760,Usable Directly Numeric,,pixel386,60000,256,,255.0,120.559933299999,0.0,94.08741206,213,199,200,4,144
761,Usable Directly Numeric,,pixel387,60000,256,,255.0,110.1611,0.0,94.78614973,213,225,217,0,205
762,Usable Directly Numeric,,pixel388,60000,256,,255.0,93.02795,0.0,93.21086079,211,157,87,1,0
763,Usable Directly Numeric,,pixel389,60000,256,,255.0,69.95581667,0.0,88.8221258,233,127,0,69,14
764,Usable Directly Numeric,,pixel390,60000,256,,255.0,59.01721667,0.0,87.20731804,148,190,0,91,151
765,Usable Directly Numeric,,pixel391,60000,256,,255.0,46.24138333,0.0,81.15894683,0,111,4,58,197
766,Usable Directly Numeric,,pixel392,60000,233,,255.0,10.45685,0.0,31.18983816,0,135,35,62,88
767,Usable Directly Numeric,,pixel393,60000,231,,255.0,3.664416667,0.0,20.11055363,0,1,50,5,14
768,Usable Directly Numeric,,pixel394,60000,256,,255.0,11.40841667,0.0,41.81066227,45,3,0,2,191
769,Usable Directly Numeric,,pixel395,60000,256,,255.0,15.53116667,0.0,47.62130926,227,2,0,1,119
